month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_feet,median_listing_price_per_square_feet_mm,median_listing_price_per_square_feet_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy
201909,montana,mt,359928.5714,-0.007,0.0585,7409,-0.0158,-0.1802,87,0.1918,-0.0543,1584,-0.1646,-0.122,44,-0.0833,-0.2143,1676,-0.0256,0.0295,1996,-0.0585,0.0163,170.3095436,0.0013,0.0564,2176.285714,-0.0073,0.0094,604089,-0.0019,0.0374
201909,delaware,de,325050,2.00E-04,0.0837,4345,-0.0329,-0.1872,91.5,0.064,-0.0054,1240,-0.019,-0.1143,112,-0.0345,-0.3171,1064,0.0153,-0.1865,429,-0.093,0.8734,151.2974358,0.0048,0.063,1987.5,0.0063,0.0461,427558,0.0104,0.0906
201909,ohio,oh,189500,-0.0203,0.0825,32823,0.0215,-0.1091,54,0.0588,-0.0526,14464,-0.0187,0.0385,288,-0.2088,-0.2088,12928,0.0528,-0.0107,19565,-0.0461,0.04,95.9609375,-0.0316,0.0645,1740,0.014,0.014,264168,-0.0178,0.0414
201909,virginia,va,329950,-0.0088,0.0997,34732,-0.0156,-0.1715,66.5,0.0556,-0.0634,12196,-0.0177,-0.0026,636,-0.0364,-0.0592,9564,-0.028,-0.086,10354,-0.0078,0.1944,147.5736607,-5.00E-04,0.0499,2145,-0.0065,0.0499,455930,-1.00E-04,0.0856
201909,oklahoma,ok,209950,0.0025,0.1053,14902,-0.021,-0.1922,64.5,0.0238,-0.0515,4632,-0.0729,-0.0736,152,-0.24,-0.2549,4144,-0.0683,-0.1543,2775,-0.0675,0.0714,103.597009,0.0021,0.0763,1958,0,0.0338,284271,7.00E-04,0.0923
201909,oregon,or,425050,-0.0053,0.0059,18474,-0.0084,-0.036,59.5,0.0625,0.0259,6752,-0.0643,0.0138,408,0.1461,0.1724,7000,-0.0057,0.0373,2381,-0.0537,0.0559,217.2350169,-0.0018,0.0268,1984,-0.0029,-0.011,555348,-0.0035,0.0019
201909,florida,fl,330000,-0.0087,0.0152,138232,-0.0135,-0.0324,83,-0.0119,0.0375,39880,0.0213,-0.0034,3332,0.0387,-0.0436,37340,0.0193,-0.0078,51407,-0.0572,0.0586,180.828125,-8.00E-04,0.0381,1759.5,-0.0029,-0.0014,634774,-0.0022,0.034
201909,alaska,ak,290049.5,-0.0126,0.0361,3570,-0.0233,-0.1046,75.5,0.0786,-0.0443,876,-0.1641,0.0896,32,-0.3846,-0.4667,1128,-0.099,-0.06,0,,,164.6829481,-0.0016,-0.001,1772.785714,-0.0053,0.0247,328531,-4.00E-04,0.0173
201909,connecticut,ct,359050,-0.0095,0.026,22684,-0.0218,-0.0904,78,0.0541,-0.0488,5712,0.034,0.0665,160,0.6,-0.1304,6004,0.0352,0.0108,128,0.1852,0.8824,169.3612319,-0.0048,-0.0404,2090.5,-0.0057,0.0985,716789,-0.0051,0.0088
201909,iowa,ia,207050,-0.0253,0.0355,15395,0.0239,0.0767,68.5,0.1417,0.0379,4584,-0.0069,0.0894,280,0.129,1.5,5020,0.0529,0.3252,4885,-0.0527,0.113,122.7925938,-0.0044,0.045,1628.5,-0.0067,-0.0142,248428,-0.0233,0.0166
201909,wisconsin,wi,247500,-0.0193,0.0534,23481,0.0354,-0.0217,66,0.1379,-0.0294,7548,0.0048,0.0722,132,-0.1081,0.0313,6412,0.0672,0.0795,11398,0.0999,0.4402,130.5802676,-0.0073,0.053,1801,-0.0103,0.0107,323396,-0.0168,0.0398
201909,district of columbia,dc,665050,0.0131,0.0557,1637,0.0473,0.0117,29,-0.3256,-0.1212,1228,0.1946,-0.0192,24,0,0,536,0.1356,0.0635,229,-0.1158,-0.3284,490.6206166,0.0101,-0.0502,1376.428571,-0.0122,0.0872,960786,0.0132,0.0317
201909,new hampshire,nh,342000,-0.0141,0.0689,6351,0.0157,-0.1306,68.5,0.161,0.0074,2244,-0.026,-0.0123,56,0.4,-0.2632,1924,0.0737,-0.0605,3910,0.2284,0.6846,168.5310284,-0.0038,0.0557,2017.142857,-0.002,0.026,448754,-0.0167,0.064
201909,north carolina,nc,314950,-0.0074,0.0972,45849,0.0028,-0.1261,77.5,0.0616,-0.1193,13800,-0.0066,0.1515,864,-0.0526,-0.122,13240,0.0101,0.1044,18037,-0.0155,0.1307,131.0995844,-0.0033,0.057,1978,-0.0056,-0.0351,416956,-0.0086,0.0861
201909,south dakota,sd,239950,-2.00E-04,0.043,4370,0.0102,0.0713,54.5,0.0481,-0.0439,1252,-0.1495,0.0064,24,2,-0.1429,900,-0.0302,0.1538,247,-0.05,-0.0679,121.6804727,-0.008,0.0295,1974.357143,-0.0018,-0.0018,304211,-0.0025,0.0446
201909,kentucky,ky,213500,-0.0175,0.0678,15486,0.0068,-0.0697,65.5,0.0397,-0.0368,5360,0.0121,0.085,116,-0.0938,-0.383,4624,0.0131,0.014,6405,-0.0738,-9.00E-04,103.4155442,-0.0014,0.0907,1911,-0.0063,0.0617,280381,-0.0058,0.0331
201909,arkansas,ar,190407.1429,-0.013,0.0295,14671,-0.0128,-0.1237,81,0.0253,-0.0241,3752,-0.0095,-0.0188,84,-0.4,-0.25,2908,-0.0855,-0.0878,2894,-0.0401,0.1609,95.51444675,-0.0038,0.0408,1910.5,-0.0091,0.059,263194,-0.0095,0.0485
201909,missouri,mo,203050,-0.0251,0.0415,24165,0.013,-0.1125,67,0.0469,-0.0147,8488,-0.0121,0.0143,228,0.2128,-0.1364,7096,0.0266,-0.0457,9287,-0.009,0.2518,108.734375,-0.009,0.0933,1771,-0.0052,0.0369,280937,-0.0094,0.0372
201909,maryland,md,349050,0,0.0579,21124,-0.0114,-0.1035,57.5,0.0088,-0.0417,8344,0.0306,-0.022,432,-0.122,-0.069,7564,0.0322,-0.0689,2611,-0.0571,-0.2227,166.6207217,-1.00E-04,-0.0112,1940,-0.0021,0.0736,455513,-1.00E-04,0.0495
201909,california,ca,585050,0.0049,0.0734,90802,0.006,-0.0281,52,0.0612,0.1818,42276,0.0244,0.0035,1676,-0.0118,-0.0584,30156,0.011,0.021,47757,-0.0029,0.2831,316.5714286,0.0076,0.0632,1862.5,-0.0054,0.0211,1159412,0.031,0.1774
201909,michigan,mi,219750,-0.0262,0.0717,45026,0.0313,0.0077,57,0.0962,0.0364,16704,-0.0181,0.1004,428,-0.1083,-0.1832,14568,0.0265,0.102,7014,0.0159,0.1601,125.0234375,-0.0149,0.047,1697.5,-0.0108,0.0128,307040,-0.0319,0.0279
201909,georgia,ga,293932,-0.0084,0.0213,74251,-0.0069,0.079,62.5,0.0417,0.0246,26688,-7.00E-04,0.1599,2180,0.0055,-0.1007,23400,0.0251,0.2363,29627,-0.0535,0.0661,108.5864955,0.0029,0.0455,2001,-0.0067,-0.044,393306,-0.0071,0.0125
201909,new jersey,nj,389571.3571,-1.00E-04,0.082,49572,-0.0194,-0.03,63.5,-0.0379,-0.0522,18640,0.0676,0.1694,364,-0.0421,-0.3933,12876,-0.0177,-0.0257,1326,-0.0616,0.3614,65.89285714,0.1333,0.3312,821.8571429,0.0432,0.043,554217,9.00E-04,0.0337
201909,north dakota,nd,230000,-0.0147,-0.0215,3999,0.0139,-0.0155,74,0.0571,0.0137,920,-0.0496,0.0407,24,-0.3333,-0.4,1004,0.008,-0.0634,266,0.0472,0.243,111.2890091,-0.0064,-0.0207,2119,-0.0058,0.0428,275240,-0.0155,-0.0211
201909,maine,me,260000,-0.0111,0.0482,9213,-0.0087,-0.1552,85,0.1806,-0.1053,2172,-0.1354,-0.0389,56,-0.2222,-0.4167,2104,-0.0366,-0.107,1139,0.0383,-0.2273,153.0227229,-0.0027,0.0574,1700,0,-6.00E-04,385999,-0.001,0.0739
201909,south carolina,sc,279500,-0.0077,0.035,29348,-0.0047,-0.0347,79.5,0.0461,-0.0305,8548,0.0038,0.1259,648,-0.0357,-0.2603,8836,0.0147,0.1979,11940,-0.0188,0.1251,108.4536307,-0.001,-0.079,1551,-0.0051,-0.1388,425898,0.007,0.0492
201909,washington,wa,469050,-0.0073,0.0909,19769,0.0037,-0.1348,49,0.1136,0.1136,9924,-0.0545,-0.0624,368,0.0952,-0.0515,7320,-0.0167,-0.2054,10768,-0.0449,0.1801,226.887767,-0.0023,0.0743,2050.214286,-0.0075,0.011,648815,-0.0088,0.0757
201909,nevada,nv,340050,-0.0083,-0.0258,12892,-0.0123,0.2458,53,0.06,0.2927,4788,-0.0409,-0.0626,248,-0.1143,-0.3333,5640,-0.0349,0.2051,3293,-0.0343,0.2559,181.0737656,0.0038,0.0115,1885.5,-0.0109,-0.0351,597561,-0.0025,-0.028
201909,pennsylvania,pa,225042.8571,2.00E-04,0.0975,43890,-0.0236,-0.12,72,0.0909,-0.0137,14144,-0.0331,-0.0643,520,-0.078,-0.2398,13928,0.0014,-0.0665,9575,-0.097,0.1265,96.87673611,-0.0086,0.0265,1538.785714,-0.001,0.013,320301,0.0113,0.0699
201909,new mexico,nm,259957.1429,-2.00E-04,0.0829,8356,-0.0122,-0.1676,78.5,0.1056,-0.0765,2352,-0.0376,-0.0592,88,-0.1538,-0.1852,1992,-0.0158,-0.1516,3211,-0.1041,0.1596,129.7862354,0.0047,0.0676,1960.785714,-0.0028,0.016,388754,0.0057,0.0572
201909,kansas,ks,192907.1429,0,0.072,10313,0.0046,-0.0781,66,0.0313,-0.0294,3608,-0.0228,0.0356,172,0.0238,0.2647,3032,-0.0092,-0.0307,2264,0.473,1.0809,94.2838487,0.001,0.1285,2013.714286,-0.001,0.0488,278903,-2.00E-04,0.0451
201909,west virginia,wv,174950,-3.00E-04,0.0411,8336,0.0035,-0.074,92,0.0698,-0.0108,1828,0.0156,0.0224,76,-0.0952,0.1875,1732,0,-0.0484,2214,0.0737,0.3047,85.81010725,-0.0023,0.0219,1704.5,0.0058,0.011,232645,-0.0016,0.0164
201909,mississippi,ms,199900,-0.0143,0.0249,10762,-0.0185,-0.0927,92,0.0575,-0.0108,2544,0.0032,-0.0393,108,-0.325,-0.2059,2240,-0.0123,-0.0682,2963,0.0444,0.3093,96.17129694,-0.0011,0.0541,1993.357143,0.0018,0.0233,262861,-0.0053,0.0349
201909,illinois,il,249750,-0.0165,0.0032,60930,0.0093,0.0368,58.5,0.0636,0.0086,22764,0.0035,0.0748,316,-0.1124,-0.202,20648,0.0214,0.0768,22426,-0.0891,0.0293,119.96875,-0.0113,0.0262,1760,-0.0079,-0.0023,359497,-0.0148,-0.0081
201909,hawaii,hi,684550,-0.0145,-0.0151,5966,-0.0057,0.0439,78,0.013,-0.0488,1612,0.0075,0.0522,48,-0.0769,-0.0769,1232,0.0165,0.0845,914,-0.0308,0.0066,514.0915207,-0.0024,0.0282,1310,-0.0101,-0.0466,1277360,-0.0345,0.0052
201909,indiana,in,199135.7143,-0.0432,0.0761,22559,0.0504,-0.0095,56,0.098,0,8508,0.0028,-0.0125,200,-0.1228,-0.2857,8180,0.1042,0.0119,9129,0.1223,1.5622,96.59004762,-0.007,0.0642,1979.5,-0.0142,0.0089,264478,-0.0409,0.0459
201909,texas,tx,293482,-0.0115,0.0118,112220,-0.0035,0.0233,63,0.0862,-0.0156,37344,-0.037,0.1239,2864,0.0258,-0.1476,40268,-0.0359,0.1276,44625,-0.0069,0.204,131.0703125,-0.0011,0.0384,2229,-0.0088,-0.0159,409382,-0.0104,0.0146
201909,colorado,co,471050,-0.0096,0.0467,27767,-0.0064,0.0672,59,0.1569,0.0536,11696,-0.0071,0.1042,676,0,-0.0117,10936,0.019,0.1795,14582,-0.0164,0.1545,200.3169643,0.0018,0.0791,2350.5,-0.0128,-0.0279,848714,-0.005,0.0052
201908,nevada,nv,342907.1429,-0.003,-0.0274,13052,-0.0072,0.4207,50,0.0417,0.2987,4992,-0.0817,-0.0488,280,0.0294,-0.3,5844,-0.0048,0.4758,3410,-0.013,1.0189,180.3956377,0.0057,-8.00E-04,1906.285714,-0.0046,-0.0372,599083,0.0109,-0.0497
201908,rhode island,ri,372864.2857,-0.0163,0.0193,3705,0.0093,-0.1124,55,0.0784,0.0891,1588,0.0102,-0.1217,16,0.3333,0,956,0.0437,-0.1585,2447,-0.0196,0.023,220.1238597,-0.0067,0.0293,1672,-0.0095,0.0094,611578,-0.0115,0.0542
201908,west virginia,wv,175007.1429,-2.00E-04,0.0352,8307,0.0123,-0.0704,86,0.0238,-0.0549,1800,-0.0364,-0.0909,84,0,0.2353,1732,0.0046,-0.0291,2062,0.0785,0.181,86.00461037,-0.0077,0.0218,1694.714286,0.0046,0.0067,233008,-0.026,0.0123
201908,idaho,id,369567.1429,-0.0011,0.103,8772,0.0046,-0.0944,53,0.1398,-0.0275,3488,-0.086,-0.0057,264,0.0154,0.1379,3256,0.1729,0.129,894,0.0034,0.4632,172.2731306,-0.0026,0.0795,2203,9.00E-04,0.0157,572523,-0.0052,0.0645
201908,kentucky,ky,217292.8571,-0.0101,0.0867,15381,0.0138,-0.0661,63,0,-0.0455,5296,-0.009,-0.0468,128,-0.0857,-0.3043,4564,0.0252,0,6915,-0.0458,-0.0123,103.5566336,0.002,0.1035,1923.142857,-0.0054,0.0578,282004,-0.0318,0.0345
201908,south dakota,sd,240007.1429,-0.0162,0.0237,4326,0.0332,0.0587,52,0.1304,0,1472,0.0138,0.1683,8,-0.6,-0.7778,928,0.0357,0.1897,260,0.0196,-0.1003,122.6670345,-0.0045,0.0346,1977.857143,-0.0051,-0.0061,304974,-0.0012,0.0404
201908,connecticut,ct,362478.5714,-0.0189,0.0358,23190,-0.0253,-0.0726,74,0.1385,0.0068,5524,0.0431,0.1173,100,-0.3243,-0.359,5800,0.0615,0.1647,108,0.1368,0.6119,170.1824928,-0.0088,-0.0372,2102.571429,-0.0092,0.1043,720470,-0.0181,0.0141
201908,hawaii,hi,694628.2857,0.0149,-0.002,6000,-0.0071,0.0475,77,0.1938,-0.0253,1600,-0.1919,-0.0361,52,-0.3158,0.1818,1212,-0.0162,0.0271,943,-0.0318,-0.0278,515.3083099,0.0298,0.0348,1323.428571,-0.0208,-0.0424,1322963,-0.0092,0.0311
201908,wyoming,wy,264835.7143,-8.00E-04,0.0243,3723,0.0038,-0.1153,71,0.0597,-0.118,988,-0.1083,0,24,-0.3333,-0.1429,708,0.0057,-0.0535,720,-0.0349,0.0762,122.745969,0.0076,0.0452,2126.571429,-0.0011,-0.0316,627398,0.0088,0.2268
201908,oklahoma,ok,209435.7143,-0.0029,0.1026,15221,-0.0069,-0.1905,63,0.0161,-0.0308,4996,-0.0644,-0.0581,200,0.087,-0.0196,4448,-0.0455,-0.1701,2976,-0.0353,0.0771,103.3765042,5.00E-04,0.0739,1958,-3.00E-04,0.0341,284080,-0.0037,0.1005
201908,oregon,or,427335.7143,-0.005,0.0056,18631,0.0016,-0.0226,56,0.1429,0.0769,7216,-0.0768,-0.0758,356,-0.022,-0.0825,7040,-0.0051,0.0489,2516,0.0052,0.0549,217.6205357,-0.0015,0.0277,1989.857143,-0.0026,-0.009,557282,2.00E-04,0.0077
201908,north carolina,nc,317292.8571,-0.0069,0.1131,45721,0.0045,-0.1255,73,0.0282,-0.1205,13892,-0.0586,-0.0832,912,-0.1128,-0.2192,13108,0.0212,0.0209,18321,-0.0162,0.0956,131.5317866,-0.0028,0.0673,1989.142857,-0.0054,-0.033,420555,-0.0072,0.0983
201908,maryland,md,349050,-0.0026,0.0458,21368,-0.0202,-0.0683,57,0.0654,-0.0172,8096,-0.038,-0.0551,492,-0.0611,0.0336,7328,0.0116,-0.0187,2769,-0.1116,-0.249,166.6454613,-0.0045,-0.012,1944,-0.0031,0.0684,455552,-0.0069,0.0396
201908,pennsylvania,pa,224992.8571,0,0.0714,44950,-0.0173,-0.0842,66,0.0313,-0.0504,14628,-0.0565,-0.0494,564,0.0602,-0.1706,13908,-0.0066,-0.004,10603,-0.101,0.1538,97.7202381,-0.01,0.0305,1540.285714,-0.004,0.0094,316737,0.0015,0.0512
201908,tennessee,tn,292864.2857,-0.0074,0.0857,27633,0.0113,-0.0973,56,0.009,-0.0345,10880,-0.012,-0.0637,704,0.0539,-0.0056,7912,-0.001,-0.1078,13327,0.1471,0.2185,126.6823441,-0.0016,0.0733,2062.142857,-0.0064,0.046,402228,-0.0043,0.1081
201908,ohio,oh,193435.7143,-0.0282,0.0749,32131,0.0338,-0.1165,51,0,-0.0192,14740,-0.0181,-0.0522,364,0.1519,0,12280,0.034,-0.0654,20511,-0.0256,0.0178,99.09151786,-0.0235,0.0973,1716,0.0142,-0.0069,268967,-0.0156,0.05
201908,minnesota,mn,287807.1429,-0.0127,0.0281,23886,0.024,0.0862,50,0.0638,-0.0741,10004,-0.0414,0.0526,248,-0.1507,0.0164,7480,0.036,0.0114,10098,-0.0583,-0.1818,142.9261364,-0.0026,0.0365,2011.428571,-0.0062,-0.0318,371440,-0.014,0.0053
201908,michigan,mi,225664.2857,-0.0186,0.0795,43661,0.0421,-0.0084,52,0.0612,-0.0095,17012,-0.0387,-0.0378,480,0.0435,-0.2258,14192,0.0065,0.0213,6904,0.0809,0.4857,126.9174107,-0.0108,0.0601,1716,-0.0069,0.0199,317143,-0.0157,0.0625
201908,south carolina,sc,281664.2857,-0.0082,0.0244,29487,-0.0083,-0.019,76,0.027,-0.038,8516,-0.0371,-0.0065,672,-0.2632,-0.3978,8708,0.0032,0.0989,12169,0.0297,0.1167,108.5665458,-0.001,-0.0765,1559,-0.0022,-0.1363,422929,-0.0074,0.0285
201908,missouri,mo,208278.5714,-0.0082,0.0681,23855,0.0068,-0.1194,64,0,-0.0078,8592,-0.0376,-0.0579,188,-0.06,-0.3896,6912,0.0012,-0.1009,9371,-0.0197,0.1855,109.7176339,-0.0017,0.1262,1780.285714,-0.0068,0.0528,283599,-0.0109,0.0451
201908,massachusetts,ma,531378.5714,-0.016,0.0789,20143,0.0066,0.0301,60,0.0811,0.0811,8904,0.1265,0.0451,212,0.0192,-0.1719,6516,0.0846,0.0882,7468,1.5153,1.4013,266.1768973,-0.0071,0.0813,1962.428571,-0.0148,7.00E-04,832628,-0.0221,0.0824
201908,new york,ny,470764.2857,-0.0234,0.1063,75985,-0.0029,0.0205,76,0.1095,0.0556,20620,0.0298,0.0942,636,-0.0062,-0.1762,18192,0.0424,0.1555,19828,0.2716,0.3914,158.3928571,-0.0176,0.0888,1518,0,-0.0156,1018749,-0.0366,0.0305
201908,indiana,in,208135.7143,-0.0537,0.1071,21477,0.1512,-0.0359,51,-0.0192,-0.0286,8484,-0.0288,-0.081,228,0.1875,-0.1094,7408,0.0517,-0.0795,8134,0.0711,1.1795,97.26667132,-0.007,0.0701,2008,-0.0181,0.0201,275754,-0.0468,0.0832
201908,vermont,vt,287335.7143,-0.0033,0.01,5296,0.0067,-0.099,94,0.0444,-0.0359,976,-0.1469,-0.0579,20,-0.375,0,980,0.0426,0.0082,1240,0.2653,0.2744,145.2015043,-0.0016,0.0191,2001.714286,-4.00E-04,-0.0071,404770,-0.0012,0.0255
201908,mississippi,ms,202807.1429,-0.0073,0.0398,10965,-0.0151,-0.0685,87,0.0175,-0.0279,2536,-0.0335,-0.0969,160,0.1429,0.2121,2268,-0.039,-0.1168,2837,0.0546,0.1453,96.27751247,-0.0013,0.0594,1989.857143,0.0035,0.0158,264272,-0.0019,0.0368
201908,kansas,ks,192907.1429,-0.0148,0.0717,10266,0.0089,-0.0772,64,0.024,0,3692,-0.0425,0.0076,168,0.4483,0,3060,0.0013,-0.0217,1537,0.0924,0.2316,94.19360264,-0.0027,0.1498,2015.714286,-0.0031,0.0685,278962,-0.0068,0.0498
201908,colorado,co,475621.4286,-0.0091,0.0486,27945,-6.00E-04,0.0973,51,0.0515,-0.0097,11780,-0.0518,0.0261,676,-0.0398,-0.0117,10732,-0.0067,0.1851,14825,0.005,0.1038,199.9575893,0.0015,0.0707,2381,-0.0114,-0.0159,852963,-0.0092,-0.0043
201908,texas,tx,296907.1429,-0.0095,0.0064,112619,0,0.0181,58,0.0357,0,38780,-0.0549,0.0399,2792,-0.156,-0.2041,41768,-0.0111,0.1003,44935,-0.0024,0.13,131.2142857,-0.0016,0.0396,2248.857143,-0.0106,-0.0173,413693,-0.0127,0.0221
201908,iowa,ia,212421.4286,-0.012,0.0365,15035,0.0252,0.0852,60,0.0714,-0.0625,4616,-0.0479,0.0285,248,-0.2791,1.0667,4768,0.011,0.3561,5157,-0.0248,0.2686,123.331978,-0.0033,0.0516,1639.428571,-0.0043,-0.0151,254359,-0.0135,0.04
201908,montana,mt,362478.5714,-0.0125,0.0371,7528,0.0063,-0.1607,73,0.0504,-0.0932,1896,-0.0902,-0.0742,48,0.2,-0.4,1720,-0.0138,-0.0183,2120,-0.0208,0.0579,170.0922928,0.002,0.0541,2192.285714,-0.0053,0.002,605267,7.00E-04,0.0281
201908,illinois,il,253950,-0.0216,0.016,60369,0.0186,0.037,55,0.1957,0.0185,22684,-0.0221,0.0506,356,0.023,-0.2124,20216,6.00E-04,0.0466,24619,-0.0725,0.0407,121.3392857,-0.0087,0.0347,1774,-0.0067,-3.00E-04,364888,-0.0155,-0.003
201908,delaware,de,324992.8571,1.00E-04,0.0835,4493,-0.0379,-0.1633,86,0.0238,-0.0171,1264,0.0128,-0.1148,116,-0.1714,-0.3958,1048,-0.0609,-0.1938,473,-0.0652,1.1116,150.5765306,0.0068,0.0696,1975,3.00E-04,0.0395,423154,0.0031,0.0905
201908,washington,wa,472478.5714,-0.0136,0.0989,19697,0.0347,-0.0762,44,0.0233,0.1579,10496,-0.0409,-0.0806,336,0.0909,-0.2696,7444,-0.0153,-0.1168,11274,-0.0263,0.1114,227.4145538,3.00E-04,0.094,2065.714286,-0.0137,8.00E-04,654596,-0.0089,0.0819
201908,alabama,al,238653.5714,-0.0017,0.0925,22631,-0.0085,-0.1298,77,0.0548,-0.0435,6408,-0.0361,-0.0105,444,-0.1591,-0.0513,5212,-0.0585,-0.0958,2792,0.0465,0.2968,108.0375279,0.0019,0.072,2005.285714,0.0011,0.012,312642,-0.0058,0.0896
201908,new jersey,nj,389620.8571,-0.0075,0.0764,50555,-0.0121,-0.0144,66,0.0909,0.0233,17460,0.1409,0.152,380,-0.1284,-0.2803,13108,-0.0339,0.0734,1413,-0.0765,0.3419,58.14285714,0.1702,0.2521,787.8571429,0.0822,0.0326,553716,-0.0058,0.034
201908,new hampshire,nh,346907.1429,-0.0061,0.0841,6253,0.0112,-0.1277,59,0.1028,-0.056,2304,-0.0432,-0.1152,40,-0.1667,-0.5,1792,0.1172,-0.1216,3183,0.2742,0.239,169.1811788,-0.0015,0.0606,2021.142857,0.0028,0.0241,456397,-0.0058,0.0756
201908,louisiana,la,230007.1429,-2.00E-04,0.022,19821,0.0027,-0.0245,81,0,0.0253,4968,0.0402,0.0081,168,0,-0.3636,5568,0.0691,0.038,4420,0.1406,0.2593,116.8135841,3.00E-04,0.0223,1920.857143,0.011,0.0272,304198,-0.0044,0.0249
201908,arizona,az,359478.5714,0.0107,0.091,21958,-0.0469,-0.1074,61,0.0252,0.0702,8912,-0.0102,-0.1427,1012,0.1295,0.063,8736,-0.0153,-0.1805,15205,-0.0219,1.0429,174.5507812,0.004,0.063,2137.285714,0.0055,0.0231,549123,0.0061,0.1028
201908,california,ca,582192.8571,-6.00E-04,0.0604,90260,0.0083,0.0092,49,0.0208,0.1807,41268,-0.0257,-0.0654,1696,-0.0117,-0.0783,29828,-0.0122,0.0753,47897,0.0303,0.221,314.1964286,0.0059,0.0578,1872.571429,-0.0037,0.0169,1124587,0.0277,0.1335
201908,alaska,ak,293764.2857,-0.0152,0.0342,3655,0.0025,-0.1243,70,0.0687,0.0072,1048,-0.0438,-0.0332,52,0.4444,0,1252,-0.0457,-0.1653,0,,,164.9390137,-0.0037,5.00E-04,1782.285714,-0.0142,0.0208,328663,-0.0055,0.0063
201908,new mexico,nm,260007.1429,-2.00E-04,0.0789,8459,-0.0048,-0.1691,71,0.029,-0.0839,2444,-0.0586,-0.1015,104,-0.1034,-0.3953,2024,-0.0435,-0.1732,3584,-0.0157,0.3843,129.178243,0.0012,0.0559,1966.285714,7.00E-04,0.0143,386568,0.0021,0.0463
201908,maine,me,262907.1429,-0.0081,0.0556,9294,0.0163,-0.1448,72,0.125,-0.1377,2512,-0.1338,-0.0456,72,-0.1818,-0.2174,2184,-0.0197,-0.1049,1097,0.1058,-0.2687,153.4327982,-0.003,0.0542,1700,-0.0038,-0.0053,386403,-0.0015,0.0653
201908,wisconsin,wi,252364.2857,-0.0101,0.0741,22678,0.0443,-0.062,58,0.045,-0.1008,7512,-0.0591,-0.0577,148,0.0882,-0.119,6008,0.0387,-0.0372,10363,0.1234,0.1633,131.543956,-0.0068,0.065,1819.714286,-0.0072,0.011,328932,-0.0169,0.0572
201908,north dakota,nd,233421.4286,-0.0215,-0.0213,3944,0.0131,0,70,0.0853,0.0145,968,-0.0656,-0.062,36,0.8,0.5,996,-0.0197,0.0122,254,0.0079,0.0901,112.0029505,-0.0037,0.0026,2131.285714,-0.0045,-0.0133,279569,-0.0087,-0.0132
201908,nebraska,ne,240721.4286,-0.0226,0.0241,5833,0.0437,0.0431,50,0.0309,0.1111,2512,-0.0188,0.059,224,2.2941,1.0741,1568,-0.0151,-0.0076,447,-0.0176,-0.6677,115.5348855,-0.0061,0.023,1974.571429,-0.0063,0.0559,291327,-0.0113,0.0181
201908,utah,ut,402807.1429,-0.0386,0.0211,15212,0.1901,0.2388,52,0.0196,0.04,5156,-0.0625,-0.1141,416,-0.0095,-0.4157,4264,0.0019,-0.0037,7813,-0.0398,0.0141,156.511646,-0.008,0.0748,2604.142857,-0.0326,-0.0414,649638,-0.0545,-0.0016
201908,georgia,ga,296435.7143,-0.0086,0.024,74765,0,0.0924,60,0.0256,0.0256,26708,7.00E-04,0.048,2168,0.0188,-0.1383,22828,0.0079,0.1371,31303,-0.0493,0.0744,108.2779018,0.002,0.0377,2014.571429,-0.0064,-0.0448,396125,-0.0107,0.0017
201908,virginia,va,332864.2857,-0.0065,0.1002,35283,-0.0149,-0.162,63,0.0328,-0.0597,12416,-0.0467,-0.0707,660,0.051,-0.175,9840,0.0293,-0.0807,10435,0.0056,0.1108,147.6517857,-8.00E-04,0.0527,2159,-0.0053,0.0529,455960,-0.0102,0.0896
201908,district of columbia,dc,656421.4286,0.01,0.0587,1563,-0.0013,0.0961,43,0.1781,0,1028,0.1174,0.5482,24,1,-0.1429,472,-0.0709,0.1683,259,-0.0912,-0.2806,485.69644,-0.0037,-0.0525,1393.428571,-0.0111,0.1156,948291,-0.0058,-4.00E-04
201908,arkansas,ar,192907.1429,-0.011,0.043,14861,-0.0108,-0.1126,79,0.0064,0.0064,3788,-0.0277,-0.0679,140,0.0294,0.129,3180,-0.0456,-0.0625,3015,-0.023,0.1429,95.88209381,-0.0061,0.0529,1928,-0.0026,0.0655,265721,-0.0062,0.0596
201908,florida,fl,332907.1429,-0.0077,0.0138,140117,-0.0184,-0.0089,84,0.0307,0.05,39048,0.0015,-0.0251,3208,-0.0291,-0.185,36632,-0.0092,-0.0305,54528,-0.0412,0.0599,180.9776786,-0.0023,0.0351,1764.571429,-0.0033,-0.0073,636199,-0.0072,0.0253
