month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,pending_listing_count,median_listing_price_per_square_feet,median_square_feet,average_listing_price,total_listing_count,pending_ratio
201611,77625,"kountze, tx",169950,22,104,0,0,8,1,96.95723684,1848,205304,23,0.0455
201611,77488,"wharton, tx",136050,21,62.5,8,0,4,3,96.61332491,1589.5,161807,24,0.1429
201611,77521,"baytown, tx",199045,145,60.5,60,0,24,72,94.60155623,2185.5,255400,217,0.4966
201611,77082,"houston, tx",342000,146,66.5,36,4,12,58,121.2484885,2766,556449,204,0.3973
201611,77025,"houston, tx",557500,128,63.5,32,0,24,50,230.6829074,2454,676959,178,0.3906
201611,77477,"stafford, tx",225050,39,52.5,12,0,8,20,99.16882235,2280,240625,59,0.5128
201611,77098,"houston, tx",696300,111,63.5,20,0,32,33,284.5318158,2525,924147,144,0.2973
201611,77571,"la porte, tx",189950,77,39.5,32,0,32,60,98.60067379,1983.5,362457,137,0.7792
201611,77807,"bryan, tx",487550,93,98,12,0,0,6,187.6563803,2358.5,462899,99,0.0645
201611,77611,"bridge city, tx",198000,53,48.5,8,0,8,4,95.07042254,1812,206192,57,0.0755
201611,77802,"bryan, tx",224750,82,54,20,0,8,6,111.6697703,1949.5,390786,88,0.0732
201611,77320,"huntsville, tx",179950,75,85.5,12,0,16,18,97.47497518,1853,279264,93,0.24
201611,77396,"humble, tx",277995,147,51,56,4,32,88,93.85830298,2854,302686,235,0.5986
201611,77068,"houston, tx",267297.5,76,58.5,28,0,16,27,83.87993995,3215,362953,103,0.3553
201611,77061,"houston, tx",217495,31,70,4,0,4,12,99.54805319,2144.5,203812,43,0.3871
201611,77028,"houston, tx",79950,24,51,4,0,4,9,56.63430421,1478,104317,33,0.375
201611,77803,"bryan, tx",150050,36,42,12,0,0,2,104.5551412,1440,180823,38,0.0556
201611,77346,"humble, tx",254950,304,50.5,108,8,72,140,92.25864291,2938,326051,444,0.4605
201611,77494,"katy, tx",368500,728,62,172,24,252,257,116.2341053,3294.5,419979,985,0.353
201611,77056,"houston, tx",668550,277,90.5,44,0,56,35,273.8285477,2694.5,1136628,312,0.1264
201611,77006,"houston, tx",599050,201,58,68,0,36,46,238.491771,2599,776021,247,0.2289
201611,77049,"houston, tx",191824,65,54.5,28,4,12,45,88.94011965,2126,202945,110,0.6923
201611,77447,"hockley, tx",275050,100,81.5,28,0,24,37,108.1674324,2428,311481,137,0.37
201611,77457,"matagorda, tx",259050,56,124.5,20,0,0,0,165.288843,1378.5,267802,56,0
201611,77506,"pasadena, tx",112495,17,38,8,0,4,12,75.97122866,1290,118822,29,0.7059
201611,77583,"rosharon, tx",279959,207,62.5,48,16,60,87,107.3155425,2652.5,309170,294,0.4203
201611,77489,"missouri city, tx",130000,37,53,20,4,4,37,80.59603318,1649.5,146161,74,1
201611,77562,"highlands, tx",180050,15,84.5,4,0,4,9,85.41666667,1898.5,263926,24,0.6
201611,77545,"fresno, tx",207040,44,74.5,24,0,4,53,88.76114169,2560,324760,97,1.2045
201611,77836,"caldwell, tx",174700,26,97.5,4,0,4,1,87.54913275,2002,441917,27,0.0385
201611,77053,"houston, tx",113550,22,53,8,0,0,21,80.5826757,1358,118193,43,0.9545
201611,77831,"bedias, tx",119050,13,97.5,0,0,0,0,83.88157895,1200,166835,13,0
201611,77845,"college station, tx",335050,391,77,108,0,40,27,141.6287971,2479,443894,418,0.0691
201611,77362,"pinehurst, tx",410400,55,66.5,16,0,12,11,120.9028018,3351,442443,66,0.2
201611,77095,"houston, tx",228550,204,44.5,88,0,60,105,91.46610866,2527,243971,309,0.5147
201611,77510,"santa fe, tx",204500,32,51.5,8,0,4,22,118.7821331,1800,282130,54,0.6875
201611,77471,"rosenberg, tx",255050,116,61.5,44,4,44,42,97.95235169,2636,261598,158,0.3621
201611,77465,"palacios, tx",157050,68,197.5,16,0,8,1,125.3509413,1338.5,200088,69,0.0147
201611,77511,"alvin, tx",204550,86,44,28,0,12,62,99.72313026,2020.5,249973,148,0.7209
201611,77089,"houston, tx",226550,78,47.5,32,4,20,68,95.74281677,2486,240515,146,0.8718
201611,77066,"houston, tx",176540,71,45,28,0,16,48,78.4293843,2289.5,191601,119,0.6761
201611,77015,"houston, tx",140000,50,59,20,0,8,22,79.8630137,1602,165089,72,0.44
201611,77581,"pearland, tx",284950,113,54,56,4,36,74,105.1779935,2652,319530,187,0.6549
201611,77505,"pasadena, tx",242550,36,48.5,16,0,12,23,97.9216152,2410,244812,59,0.6389
201611,77331,"coldspring, tx",265050,62,115,8,0,4,17,126.1156696,2174,350273,79,0.2742
201611,77303,"conroe, tx",216547.5,52,59,20,0,16,19,118.011257,1902.5,224693,71,0.3654
201611,77833,"brenham, tx",227050,120,88,24,0,32,23,115.6863119,1861,256492,143,0.1917
201611,77004,"houston, tx",385650,265,79,64,0,48,93,195.8476302,2140,425358,358,0.3509
201611,77318,"willis, tx",239750,121,79,32,4,16,33,111.1944465,2159,337141,154,0.2727
201611,77389,"spring, tx",417500,341,78.5,76,12,92,108,127.7243482,3401,643676,449,0.3167
201611,77084,"houston, tx",199900,244,45.5,100,4,80,169,90.40625,2171,214766,413,0.6926
201611,77486,"west columbia, tx",193450,70,55.5,16,0,28,19,67.63285024,1426.5,195128,89,0.2714
201611,77954,"cuero, tx",109938,34,95.5,4,0,0,4,71.3227685,1611,166366,38,0.1176
201611,77093,"houston, tx",135050,22,128.5,0,0,4,3,106.5891473,1400,178819,25,0.1364
201611,77450,"katy, tx",285049.5,203,51,76,0,76,101,108,2740.5,369348,304,0.4975
201611,77665,"winnie, tx",135050,24,61,4,0,0,0,101.7431193,1629,248808,24,0
201611,77575,"liberty, tx",129950,37,61.5,12,0,4,12,80.62827298,1698.5,167105,49,0.3243
201611,77379,"spring, tx",321000,425,57.5,144,4,96,150,96.03522024,3216.5,368244,575,0.3529
201611,77037,"houston, tx",151500,15,97,8,0,4,6,90.87121212,1586,177649,21,0.4
201611,77429,"cypress, tx",297500,382,59,152,24,108,169,104.6818891,2934,351144,551,0.4424
201611,77430,"damon, tx",277300,17,62,0,0,4,2,104.5212766,2001,294451,19,0.1176
201611,77517,"santa fe, tx",301975,14,57.5,4,0,8,7,137.1920899,2018.5,291914,21,0.5
201611,77478,"sugar land, tx",399300,100,73,20,0,16,28,131.4640199,3021,532254,128,0.28
201611,77382,"spring, tx",480050,267,79.5,64,0,56,68,140.0825319,3478,790666,335,0.2547
201611,77445,"hempstead, tx",140050,54,160.5,8,0,0,15,92.01388889,1680,251276,69,0.2778
201611,77016,"houston, tx",86800,25,38,12,0,0,14,62.99300438,1301.5,92687,39,0.56
201611,77523,"baytown, tx",309950,107,62.5,20,8,12,45,110,2808.5,379272,152,0.4206
201611,77328,"cleveland, tx",206550,28,69.5,4,0,0,13,108.0827068,2131,277320,41,0.4643
201611,77090,"houston, tx",180026,115,42.5,24,24,20,67,83.358131,2140.5,197739,182,0.5826
201611,77059,"houston, tx",421315,81,75,20,0,32,32,123.6434519,3190.5,442099,113,0.3951
201611,77041,"houston, tx",429000,101,60,24,0,24,40,121.7007006,3276,406593,141,0.396
201611,77469,"richmond, tx",278550,247,58.5,60,8,68,122,100.8824205,2849.5,327690,369,0.4939
201611,77092,"houston, tx",247500,79,57.5,40,0,16,30,172.0377088,1514,261267,109,0.3797
201611,77995,"yoakum, tx",187500,34,107,8,0,0,3,94.4789261,2044,301838,37,0.0882
201611,77568,"la marque, tx",200000,64,43,20,0,12,34,91.85483871,1873,197192,98,0.5313
201611,77650,"port bolivar, tx",315050,362,124.5,36,0,28,14,215.1008873,1517.5,372992,376,0.0387
201611,77518,"bacliff, tx",190608.5,34,45.5,8,0,8,13,97.04104977,1683,205060,47,0.3824
201611,77063,"houston, tx",327500,120,81,36,0,20,32,163.5506003,2088,598467,152,0.2667
201611,77096,"houston, tx",418800,172,64,36,0,48,35,179.5930443,2385.5,468958,207,0.2035
201611,77968,"inez, tx",365050,16,44.5,0,0,4,0,136.8300247,2762,362755,16,0
201611,77498,"sugar land, tx",319950,98,65,28,4,16,55,107.6782146,2917.5,362378,153,0.5612
201611,77064,"houston, tx",202800,87,48.5,24,0,24,47,90.0624875,2322,215453,134,0.5402
201611,77074,"houston, tx",239995,41,45,24,0,16,18,129.7106843,1847,239199,59,0.439
201611,77530,"channelview, tx",134550,31,44.5,12,0,4,29,90.87904068,1427.5,175183,60,0.9355
201611,77662,"vidor, tx",156250,118,106,20,0,12,2,84.79429146,2008.5,181307,120,0.0169
201611,77030,"houston, tx",558050,72,78.5,4,0,16,22,233.3055223,2203,664615,94,0.3056
201611,77022,"houston, tx",189500,41,56.5,8,0,4,12,139.3229167,1207.5,207279,53,0.2927
201611,77586,"seabrook, tx",342300,102,59.5,32,0,24,41,126.6654505,2898.5,526983,143,0.402
201611,77304,"conroe, tx",320450,274,64.5,64,20,64,59,115.915496,2844.5,363654,333,0.2153
201611,77703,"beaumont, tx",67550,20,86,4,0,0,1,37.96046721,1395,78289,21,0.05
201611,77957,"edna, tx",189050,19,60,4,0,0,0,77.74280576,1799,206928,19,0
201611,77040,"houston, tx",229800,81,57.5,28,0,16,37,103.5222569,2326,254943,118,0.4568
201611,77065,"houston, tx",226000,63,49.5,24,4,12,34,92.8433159,2221,241859,97,0.5397
201611,77044,"houston, tx",261550,302,93,52,32,60,106,99.24184068,2628,291155,408,0.351
201611,77386,"spring, tx",311050,391,56,96,20,96,151,108.2252435,2935.5,373794,542,0.3862
201611,77360,"onalaska, tx",188500,73,115.5,8,0,4,18,122.1641418,1543,233765,91,0.2466
201611,77657,"lumberton, tx",248095,94,82,20,0,8,7,109.100094,2220,265714,101,0.0745
201611,77550,"galveston, tx",260050,236,94.5,52,4,28,47,144.6264324,1616.5,337095,283,0.1992
201611,77441,"fulshear, tx",455000,313,80.5,56,8,88,74,130.7376741,3555,484396,387,0.2364
201611,77302,"conroe, tx",225050,88,60.5,24,0,24,19,97.90792252,2639,279818,107,0.2159
201611,77808,"bryan, tx",355050,63,67.5,12,0,8,3,142.1248835,2494,439779,66,0.0476
201611,77708,"beaumont, tx",110050,30,86,8,0,4,2,75.37313433,1504,137211,32,0.0667
201611,77081,"houston, tx",529994,25,77.5,4,0,4,3,179.1044776,2481,526096,28,0.12
201611,77591,"texas city, tx",232780.5,26,81,4,0,12,22,104.7701753,2129,205022,48,0.8462
201611,77378,"willis, tx",197240,75,66,12,0,8,27,103.5598763,1866,259695,102,0.36
201611,77083,"houston, tx",192500,81,34,48,0,28,72,87.89043823,2077,194505,153,0.8889
201611,77479,"sugar land, tx",448245,415,62,96,12,80,132,132.618354,3404.5,551615,547,0.3181
201611,77356,"montgomery, tx",335050,519,80,72,0,96,95,123.2123971,2765,455967,614,0.183
201611,77554,"galveston, tx",379550,556,101.5,64,0,44,74,240.4639489,1653,465489,630,0.1331
201611,77008,"houston, tx",459950,419,63.5,96,8,92,178,219.9384345,2293,553777,597,0.4248
201611,77701,"beaumont, tx",59050,19,89.5,4,0,4,0,39.75589381,1372,81718,19,0
201611,77535,"dayton, tx",217540,87,69,20,0,20,38,109.5920379,1912,241367,125,0.4368
201611,77364,"pointblank, tx",159950,40,97,4,0,0,3,110.6003131,1395,195442,43,0.075
201611,77480,"sweeny, tx",193800,35,102.5,4,0,4,7,27.93441908,1161,272097,42,0.2
201611,77598,"webster, tx",305711,31,73.5,12,0,8,25,107.9019313,2219.5,248050,56,0.8065
201611,77459,"missouri city, tx",368500,416,65,96,28,92,151,115.2416357,3196.5,424085,567,0.363
201611,77520,"baytown, tx",135050,64,41.5,12,0,20,31,75.53958676,1670,165958,95,0.4844
201611,77339,"kingwood, tx",249050,152,48.5,48,0,60,75,98.19734663,2643.5,331030,227,0.4934
201611,77034,"houston, tx",149250,20,42.5,12,0,0,21,91.11435997,1829,162078,41,1.05
201611,77706,"beaumont, tx",235750,222,69,36,4,44,21,92.8423602,2498,341173,243,0.0946
201611,77381,"spring, tx",395050,178,58,60,0,40,56,139.6180159,2804.5,514548,234,0.3146
201611,77901,"victoria, tx",139950,127,79,36,0,40,13,86.72248804,1558,149595,140,0.1024
201611,77565,"kemah, tx",517550,68,104.5,8,0,8,17,182.9893353,2833,648964,85,0.25
201611,77964,"hallettsville, tx",163800,20,64.5,0,0,0,5,90.72058061,1947,283003,25,0.25
201611,77021,"houston, tx",282550,73,76,12,0,12,30,144.9945683,1890,351859,103,0.411
201611,77532,"crosby, tx",199600,95,46.5,36,0,32,63,98.18347969,1991,260423,158,0.6632
201611,77627,"nederland, tx",131750,82,67,16,0,16,14,88.38248977,1568.5,197894,96,0.1707
201611,77336,"huffman, tx",389550,56,74,16,0,12,31,126.8210691,2875,389575,87,0.5536
201611,77504,"pasadena, tx",209750,24,68.5,12,0,4,20,93.14692982,2078,248988,44,0.8333
201611,77840,"college station, tx",267550,46,42,24,4,4,6,136.1328271,1901,354464,52,0.1304
201611,77038,"houston, tx",134614,18,46.5,8,0,4,15,78.71107125,1826,182220,33,0.8333
201611,77563,"hitchcock, tx",271000,67,56.5,12,0,8,15,160.0598924,1623,335848,82,0.2239
201611,77584,"pearland, tx",302500,304,47.5,112,4,108,154,105.7754053,2946,327110,458,0.5066
201611,77423,"brookshire, tx",287458.5,74,89.5,8,4,16,23,107.5025321,2659.5,305135,97,0.3108
201611,77493,"katy, tx",306045,264,56,52,48,88,103,114.0143413,2782,354218,367,0.3902
201611,77551,"galveston, tx",162450,183,75,36,0,20,25,139.6676744,1073.5,191861,208,0.1366
201611,77355,"magnolia, tx",389950,195,65.5,40,0,36,49,134.7690387,2843.5,489067,244,0.2513
201611,77079,"houston, tx",524300,158,64,40,0,32,49,168.8585015,2701,593401,207,0.3101
201611,77033,"houston, tx",85800,39,74,12,0,8,19,62.99603175,1250.5,93430,58,0.4872
201611,77461,"needville, tx",367550,21,54.5,8,0,4,16,127.816616,2535,342946,37,0.7619
201611,77372,"splendora, tx",269950,53,70.5,12,0,8,27,111,2387.5,248408,80,0.5094
201611,77086,"houston, tx",155050,21,54,8,0,4,20,83.47600604,1678,181449,41,0.9524
201611,77060,"houston, tx",140045,16,65.5,4,0,0,9,82.84394282,1716,164324,25,0.5625
201611,77045,"houston, tx",160050,21,37,8,0,4,23,93.25598944,1732,214475,44,1.0952
201611,77080,"houston, tx",329937.5,143,65,48,0,48,44,159.1808029,2043,333469,187,0.3077
201611,77026,"houston, tx",84800,20,38,4,0,0,12,57.77777778,1282.5,94852,32,0.6
201611,77617,"gilchrist, tx",325050,18,139,0,0,0,2,198.1707317,1836,395143,20,0.1111
201611,77871,"normangee, tx",187000,37,146.5,0,0,0,5,86.22484945,2258.5,268015,42,0.1351
201611,77578,"manvel, tx",378045,111,80.5,24,0,24,56,113.6711963,3273.5,400652,167,0.5045
201611,77024,"houston, tx",1030050,285,79.5,56,0,48,70,312.3342606,3420,1574938,355,0.2456
201611,77018,"houston, tx",417050,207,76,56,0,44,69,218.7281621,2081,526016,276,0.3333
201611,77414,"bay city, tx",210050,213,117.5,24,0,28,15,113.1761443,1656.5,231836,228,0.0704
201611,77963,"goliad, tx",193799.5,16,94.5,0,0,0,1,93.98002752,2105,240307,17,0.0625
201611,77069,"houston, tx",269450,128,63,36,0,20,27,92.56099761,3005.5,306571,155,0.2109
201611,77856,"franklin, tx",264950,24,81.5,4,0,0,2,140.274765,1668,288110,26,0.0833
201611,77630,"orange, tx",167600,127,84.5,20,4,16,7,84.27155862,1890,196861,134,0.0551
201611,77437,"el campo, tx",148800,52,137.5,8,0,4,12,88.68344462,1725,158503,64,0.2308
201611,77094,"houston, tx",454049.5,47,69.5,12,0,8,16,136.5146498,3291,526078,63,0.3404
201611,77434,"eagle lake, tx",175050,19,117.5,4,0,0,5,64.89361702,2820,178685,24,0.2632
201611,77048,"houston, tx",163300,15,47.5,12,0,0,17,75.16123121,1941,175199,32,1.1333
201611,77073,"houston, tx",162938.5,68,49.5,32,0,8,68,77.9955446,2104.5,165107,136,1
201611,77375,"tomball, tx",321678.5,420,64,104,24,124,137,113.3995037,2848,379897,557,0.3262
201611,77047,"houston, tx",167100,37,57.5,20,0,8,35,85.73214432,2093,166188,72,0.9459
201611,77011,"houston, tx",195050,21,69.5,4,0,0,3,108.8779956,1305.5,209495,24,0.1429
201611,77449,"katy, tx",190000,216,38,132,4,76,177,89.47278678,2191,193981,393,0.8194
201611,77573,"league city, tx",326044,322,59.5,108,8,148,177,112.5708304,2932.5,391774,499,0.5497
201611,77879,"somerville, tx",122500,16,59,4,0,4,3,88.34651065,1444,231289,19,0.1875
201611,77401,"bellaire, tx",887500,115,97.5,24,4,28,35,280.4377565,3554,1012955,150,0.3043
201611,77864,"madisonville, tx",175050,16,129,4,0,0,4,101.0700403,1673,171103,20,0.25
201611,77859,"hearne, tx",199550,18,132,0,0,0,0,66.72240803,2400,321743,18,0
201611,77713,"beaumont, tx",295050,75,59,36,0,4,15,112.420376,2434,281240,90,0.2
201611,77407,"richmond, tx",312550,298,64.5,92,32,100,172,108.2045673,2903,330287,470,0.5772
201611,77088,"houston, tx",137550,76,54.5,32,0,16,45,77.02237522,1746.5,147741,121,0.5921
201611,77433,"cypress, tx",324517,653,65,184,48,204,212,112.8337428,2944,363884,865,0.3247
201611,77002,"houston, tx",329050,53,83,16,0,4,8,245.0610455,1276.5,425851,61,0.1509
201611,77373,"spring, tx",175550,184,50,84,12,52,129,81.39989886,2089,187418,313,0.7011
201611,77042,"houston, tx",412549.5,112,57,32,0,16,30,165.9987501,2299.5,515563,142,0.2679
201611,77306,"conroe, tx",159950,22,77,0,0,8,13,100.5702436,1771,227105,35,0.5909
201611,77351,"livingston, tx",177499.5,216,117.5,20,0,16,50,100.7392473,1631,247775,266,0.2315
201611,77051,"houston, tx",140000,70,58.5,16,0,12,40,91.05263158,1305,133749,110,0.5714
201611,77503,"pasadena, tx",140999.5,23,47,12,0,8,16,88.53727145,1554,152473,39,0.6957
201611,77043,"houston, tx",386758.5,119,61.5,20,4,28,40,166.1384202,2310,403625,159,0.3361
201611,77058,"houston, tx",294800,39,81.5,8,0,8,21,119.7320341,2551.5,336899,60,0.5385
201611,77003,"houston, tx",329950,116,36,48,0,16,50,185.8548492,1896.5,359987,166,0.431
201611,77039,"houston, tx",126900,20,98.5,4,0,4,6,63.12438786,1516.5,162845,26,0.3
201611,77345,"kingwood, tx",322000,131,58,44,0,40,44,101.135254,3220,375707,175,0.3359
201611,77642,"port arthur, tx",110550,69,77,4,0,12,8,58.45895956,1710.5,150473,77,0.1159
201611,77057,"houston, tx",339050,209,53.5,60,0,48,55,180.8345539,1893.5,573721,264,0.2632
201611,77484,"waller, tx",227425,35,68.5,4,0,8,14,118.8118812,2088,335792,49,0.4
201611,77371,"shepherd, tx",104950,22,99.5,4,0,4,2,65.45608108,1843,151418,24,0.0909
201611,77338,"humble, tx",182050,109,54,44,0,12,69,85.39909519,2080.5,183497,178,0.633
201611,77019,"houston, tx",640802.5,239,80.5,56,0,64,59,256.2718447,2885,1291079,298,0.2469
201611,77380,"spring, tx",499549.5,181,71,40,0,36,29,168.781131,2659,889450,210,0.1602
201611,77017,"houston, tx",135050,22,50.5,4,0,0,13,94.21076642,1400,154215,35,0.5909
201611,77619,"groves, tx",112550,84,66,32,0,12,12,74.56467662,1496,129349,96,0.1429
201611,77659,"sour lake, tx",210300,15,86,0,0,0,0,106.4231738,1946,190772,15,0
201611,77062,"houston, tx",234000,45,66.5,16,0,16,43,105.0580665,2336,304086,88,0.9556
201611,77301,"conroe, tx",248708,101,53.5,32,4,16,37,104.5388036,2468,268917,138,0.3663
201611,77979,"port lavaca, tx",247300,98,118.5,16,0,12,6,136.6427701,1800,309276,104,0.0612
201611,77546,"friendswood, tx",422122.5,161,68.5,40,0,36,84,121.0238386,3570,516143,245,0.5217
201611,77612,"buna, tx",177450,28,98.5,4,0,4,1,91.09375,1920,174775,29,0.0357
201611,77029,"houston, tx",103800,16,90.5,4,0,4,11,67.95207611,1378.5,114759,27,0.6875
201611,77072,"houston, tx",139250,53,39.5,28,0,8,33,81.35855749,1664,137884,86,0.6226
201611,77077,"houston, tx",377500,212,53,52,0,40,74,150.408593,2584.5,444513,286,0.3491
201611,77702,"beaumont, tx",150050,20,73.5,4,0,0,0,73.75402599,2205.5,189816,20,0
201611,77091,"houston, tx",182550,42,63,4,0,4,21,91.08108108,1633.5,175516,63,0.5
201611,77590,"texas city, tx",157046.5,67,54,12,4,16,46,89.83686067,1871.5,197791,113,0.6866
201611,77071,"houston, tx",162950,46,58,20,0,12,33,77.06817818,2078,185066,79,0.7174
201611,77007,"houston, tx",458045,532,64,156,0,112,142,205.244123,2354.5,571030,674,0.2669
201611,77705,"beaumont, tx",166300,63,70,8,0,4,3,90.84302326,1950,197358,66,0.0476
201611,77905,"victoria, tx",250050,47,76,8,0,12,6,126.9120112,2177.5,288912,53,0.1277
201611,77005,"houston, tx",1337000,134,69.5,24,0,16,50,376.7366563,3578.5,1504154,184,0.3731
201611,77365,"porter, tx",278450,192,68,48,8,36,68,106.3711697,2705,319189,260,0.3542
201611,77632,"orange, tx",179950,85,89.5,4,0,8,3,83.16610925,2107.5,190120,88,0.0353
201611,77801,"bryan, tx",192950,33,95.5,8,0,0,2,95.15575314,1741.5,241697,35,0.0606
201611,77327,"cleveland, tx",177050,72,77.5,16,0,8,23,99.95833333,1657.5,215207,95,0.3194
201611,77536,"deer park, tx",199050,66,50.5,28,0,24,49,96.65592264,2102,230818,115,0.7424
201611,77023,"houston, tx",309999.5,48,49.5,8,0,16,14,170.1754386,1747,299405,62,0.2917
201611,77406,"richmond, tx",325923.5,389,56,104,12,92,146,114.2614772,3036,402328,535,0.3753
201611,77539,"dickinson, tx",230050,145,58,48,0,44,76,101.1969532,2267.5,293732,221,0.5241
201611,77027,"houston, tx",792050,123,73,32,0,12,41,304.678134,2409.5,1113792,164,0.3333
201611,77541,"freeport, tx",239450,170,98.5,28,4,20,34,122.155106,1060.5,279083,204,0.2
201611,77014,"houston, tx",173050,62,44.5,24,0,12,44,83.47174658,2193.5,173034,106,0.7097
201611,77640,"port arthur, tx",185050,48,93.5,4,0,4,3,88.66666667,1778,212897,51,0.0625
201611,77707,"beaumont, tx",124950,96,61,24,0,16,9,74.83708581,1722,176894,105,0.0938
201611,77983,"seadrift, tx",106000,40,138,0,0,0,1,108.9389535,1230,145269,41,0.025
201611,77009,"houston, tx",419125,244,64,68,0,56,83,220.3642466,1858,460867,327,0.3402
201611,77422,"brazoria, tx",197550,72,92,4,0,12,10,62.28371783,934,246482,82,0.1389
201611,77067,"houston, tx",144950,21,38.5,8,0,4,17,69.74358974,2007.5,144022,38,0.8095
201611,77316,"montgomery, tx",387219.5,307,63,76,12,56,82,124.6214228,3090,460367,389,0.2671
201611,77531,"clute, tx",232500,31,69,12,0,0,11,34.3495935,360,240596,42,0.3548
201611,77087,"houston, tx",158300,15,56.5,0,0,0,6,96.03272407,1754,151900,21,0.4
201611,77070,"houston, tx",224550,122,50.5,44,0,32,68,91.62248408,2433,288629,190,0.5574
201611,77384,"conroe, tx",348050,188,65,56,0,32,42,127.8877936,2809,444260,230,0.2234
201611,77502,"pasadena, tx",135050,40,39,16,0,16,35,80.8423913,1563.5,152738,75,0.875
201611,77075,"houston, tx",204050,32,77.5,12,0,4,24,97.36045002,2311,196346,56,0.75
201611,77377,"tomball, tx",317500,178,62,44,8,60,68,104.9058932,3148,439709,246,0.382
201611,77055,"houston, tx",550050,278,86.5,56,8,48,74,218.5701285,2566,641065,352,0.2662
201611,77904,"victoria, tx",240214.5,206,90.5,40,0,48,15,112.8163954,2092.5,266779,221,0.0728
201611,77663,"village mills, tx",179050,41,97.5,0,0,0,1,75.14059353,2037,172338,42,0.0244
201611,77868,"navasota, tx",219050,59,99,12,0,0,6,104.3811985,1926,282829,65,0.1017
201611,77035,"houston, tx",299500,120,53.5,40,0,32,34,150.6641458,1876.5,277017,154,0.2833
201611,77418,"bellville, tx",226525,60,103.5,8,0,4,4,115.1468315,2054,288254,64,0.0667
201611,77357,"new caney, tx",253240,83,60.5,16,8,20,38,107.896176,2279,276571,121,0.4578
201611,77099,"houston, tx",138050,42,44.5,16,0,8,31,72.06492706,1632,127694,73,0.7381
201611,77020,"houston, tx",165047.5,49,102,4,0,8,16,137.7981162,1480,195070,65,0.3265
201611,77054,"houston, tx",176500,54,55.5,12,0,8,30,144.2979054,1157,194434,84,0.5556
201611,77515,"angleton, tx",196450,123,86,40,0,20,50,44.41979522,983,245223,173,0.4065
201611,77385,"conroe, tx",267040,145,57.5,44,0,44,48,103.9846821,2587,292065,193,0.331
201611,77036,"houston, tx",189999.5,57,57.5,16,0,4,24,98.52219105,1746.5,175429,81,0.4211
201611,77656,"silsbee, tx",139500,61,85,8,0,8,2,75.65112053,1874,164757,63,0.0328
201611,77474,"sealy, tx",269550,65,70.5,20,0,4,12,117.699115,2141.5,290989,77,0.1846
201611,77982,"port o connor, tx",237550,80,120,8,0,0,1,179.1666667,1500,352519,81,0.0125
201611,77514,"anahuac, tx",156800,31,129,4,0,0,3,122.5034768,1440,279712,34,0.0968
201611,77651,"port neches, tx",217500,77,74,12,0,16,7,90.29150198,2052,235389,84,0.0909
201611,77388,"spring, tx",232000,186,51.5,80,0,52,78,89.69017797,2670,267647,264,0.4194
201611,77031,"houston, tx",182050,18,57.5,8,0,4,15,87.82591742,2025,195525,33,0.8333
201611,77566,"lake jackson, tx",249550,112,55.5,64,0,32,62,0,0,266322,174,0.5536
201611,77340,"huntsville, tx",217880,64,56.5,12,0,16,25,106.4974883,2074,261440,89,0.3906
201611,77354,"magnolia, tx",382500,264,74.5,60,4,52,61,124.1894909,3028,463416,325,0.2311
201610,77068,"houston, tx",269950,69,63,16,0,20,24,83.45045678,3238,375520,93,0.3478
201610,77904,"victoria, tx",239950,211,88,40,0,72,14,114.6578141,2039,265326,225,0.0664
201610,77061,"houston, tx",214950,31,65,12,0,8,11,91.50579151,2000,199622,42,0.3548
201610,77859,"hearne, tx",198950,24,100,8,0,0,0,66.72240803,2400,314403,24,0
201610,77384,"conroe, tx",378040,182,72,36,0,36,40,130.1493889,2954,463221,222,0.2198
201610,77017,"houston, tx",135050,22,51,8,0,4,10,91.42857143,1400,151765,32,0.4545
201610,77803,"bryan, tx",150050,32,43,20,0,4,1,106.2866276,1598,200869,33,0.0313
201610,77808,"bryan, tx",357550,63,64,16,0,8,6,142.1248835,2494,438714,69,0.0952
201610,77568,"la marque, tx",208950,64,46,24,0,12,34,93.41121495,1931,207440,98,0.5313
201610,77506,"pasadena, tx",119050,15,30,12,0,4,13,83.04973822,1409,114626,28,0.8667
201610,77024,"houston, tx",999050,301,73,64,4,80,75,313.4706815,3420,1524572,376,0.2492
201610,77478,"sugar land, tx",399950,99,64,28,0,28,32,129.2413267,3037,524344,131,0.3232
201610,77983,"seadrift, tx",109050,39,107,0,0,0,1,108.9389535,1248,145223,40,0.0256
201610,77879,"somerville, tx",99550,21,52,4,0,0,2,72.04610951,1360,194839,23,0.0952
201610,77055,"houston, tx",575049,299,79,56,8,80,64,221.4854111,2589,651017,363,0.214
201610,77360,"onalaska, tx",179550,78,101,16,0,16,18,115.1427189,1550,226045,96,0.2308
201610,77357,"new caney, tx",257040,86,63,28,0,40,33,100.9502924,2317,273748,119,0.3837
201610,77041,"houston, tx",420050,107,48,40,0,28,36,125.1422071,3273,407191,143,0.3364
201610,77905,"victoria, tx",274950,46,74,8,0,12,5,131.919125,2471,301814,51,0.1087
201610,77044,"houston, tx",260050,324,67,64,8,100,96,98.83657427,2628,289231,420,0.2963
201610,77979,"port lavaca, tx",262050,90,110,12,0,4,9,138.2581271,1789,310148,99,0.1
