Zip Code,Size of adjusted gross income,Number of returns,Real estate taxes,Mortgage interest paid,Total Charitable Contributions,Taxable income,Income tax
78931,"$100,000 under $200,000",20,0,0,0,2889,393
78931,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78932,,370,427,462,281,26709,4886
78932,"$1 under $25,000",100,0,120,0,258,23
78932,"$25,000 under $50,000",90,84,0,65,1621,168
78932,"$50,000 under $75,000",60,0,0,0,2501,302
78932,"$75,000 under $100,000",40,0,0,0,2411,314
78932,"$100,000 under $200,000",50,343,342,216,5752,947
78932,"$200,000 or more",30,0,0,0,14166,3132
,,,,,,,
78933,,680,703,1329,900,46316,8907
78933,"$1 under $25,000",190,0,0,0,441,41
78933,"$25,000 under $50,000",120,0,0,0,2259,241
78933,"$50,000 under $75,000",120,223,391,165,4715,578
78933,"$75,000 under $100,000",70,0,0,0,4580,601
78933,"$100,000 under $200,000",110,192,350,251,12593,2120
78933,"$200,000 or more",70,288,588,484,21728,5326
,,,,,,,
78934,,3170,1946,2433,2831,145640,27243
78934,"$1 under $25,000",1210,96,0,79,2646,242
78934,"$25,000 under $50,000",790,172,299,169,14245,1490
78934,"$50,000 under $75,000",430,178,273,196,17439,2178
78934,"$75,000 under $100,000",270,209,239,247,16930,2157
78934,"$100,000 under $200,000",340,655,998,789,36875,6124
78934,"$200,000 or more",130,636,624,1351,57505,15052
,,,,,,,
78935,,400,400,617,381,21772,4278
78935,"$1 under $25,000",150,0,0,0,390,35
78935,"$25,000 under $50,000",70,0,0,0,1248,131
78935,"$50,000 under $75,000",50,0,0,0,1881,233
78935,"$75,000 under $100,000",40,0,0,0,2463,362
78935,"$100,000 under $200,000",60,216,617,181,6492,1056
78935,"$200,000 or more",30,184,0,200,9298,2461
,,,,,,,
78938,,180,0,0,0,6311,1015
78938,"$1 under $25,000",70,0,0,0,151,12
78938,"$25,000 under $50,000",50,0,0,0,885,85
78938,"$50,000 under $75,000",30,0,0,0,1033,117
78938,"$75,000 under $100,000",30,0,0,0,4242,801
78938,"$100,000 under $200,000",0,0,0,0,0,0
78938,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78940,,950,605,755,908,43840,6985
78940,"$1 under $25,000",310,0,0,0,638,59
78940,"$25,000 under $50,000",200,83,260,220,4028,435
78940,"$50,000 under $75,000",150,68,0,0,6315,777
78940,"$75,000 under $100,000",130,118,133,139,8154,1048
78940,"$100,000 under $200,000",120,159,362,184,12989,2129
78940,"$200,000 or more",40,177,0,365,11716,2537
,,,,,,,
78941,,1330,845,1105,1426,72491,14473
78941,"$1 under $25,000",430,0,0,0,1069,100
78941,"$25,000 under $50,000",360,150,219,53,6460,675
78941,"$50,000 under $75,000",180,154,208,148,7019,818
78941,"$75,000 under $100,000",100,0,0,0,6613,925
78941,"$100,000 under $200,000",170,225,410,325,17620,2982
78941,"$200,000 or more",90,316,268,900,33710,8973
,,,,,,,
78942,,4190,2607,2916,4885,178688,33112
78942,"$1 under $25,000",1530,128,153,180,3712,340
78942,"$25,000 under $50,000",1060,308,332,398,18651,1852
78942,"$50,000 under $75,000",620,328,426,580,24018,2897
78942,"$75,000 under $100,000",400,328,500,509,24478,3174
78942,"$100,000 under $200,000",460,813,1041,1183,48586,8206
78942,"$200,000 or more",120,702,464,2035,59243,16643
,,,,,,,
78943,,150,0,0,0,2747,342
78943,"$1 under $25,000",70,0,0,0,180,0
78943,"$25,000 under $50,000",40,0,0,0,700,92
78943,"$50,000 under $75,000",40,0,0,0,1867,250
78943,"$75,000 under $100,000",0,0,0,0,0,0
78943,"$100,000 under $200,000",0,0,0,0,0,0
78943,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78944,,330,227,234,365,17175,2963
78944,"$1 under $25,000",110,52,0,0,292,23
78944,"$25,000 under $50,000",90,0,0,78,1496,152
78944,"$50,000 under $75,000",50,0,0,0,1937,241
78944,"$75,000 under $100,000",20,0,0,0,1261,163
78944,"$100,000 under $200,000",60,175,234,287,12189,2384
78944,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78945,,4700,2936,4121,4772,240769,44293
78945,"$1 under $25,000",1600,116,156,126,3859,335
78945,"$25,000 under $50,000",1090,296,525,345,20054,2085
78945,"$50,000 under $75,000",650,377,422,535,26286,3129
78945,"$75,000 under $100,000",520,387,664,627,32071,4092
78945,"$100,000 under $200,000",640,933,1467,1344,67872,11213
78945,"$200,000 or more",200,827,887,1795,90627,23439
,,,,,,,
78946,,450,258,272,356,16593,2617
78946,"$1 under $25,000",160,0,113,0,476,54
78946,"$25,000 under $50,000",110,107,0,174,1979,199
78946,"$50,000 under $75,000",80,0,0,0,3037,361
78946,"$75,000 under $100,000",40,0,0,0,2276,281
78946,"$100,000 under $200,000",60,151,159,182,8825,1722
78946,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78947,,1970,1247,1974,1279,82955,13718
78947,"$1 under $25,000",650,0,0,48,1522,145
78947,"$25,000 under $50,000",440,218,320,146,7760,788
78947,"$50,000 under $75,000",310,205,331,215,12461,1453
78947,"$75,000 under $100,000",240,176,349,240,14698,1912
78947,"$100,000 under $200,000",290,475,771,435,30215,5021
78947,"$200,000 or more",40,173,203,195,16299,4399
,,,,,,,
78948,,390,201,261,397,17115,2713
78948,"$1 under $25,000",130,0,0,0,320,35
78948,"$25,000 under $50,000",90,82,0,111,1434,145
78948,"$50,000 under $75,000",50,0,0,0,2273,282
78948,"$75,000 under $100,000",50,0,261,0,2986,378
78948,"$100,000 under $200,000",70,119,0,286,10102,1873
78948,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78949,,220,156,202,240,10770,1832
78949,"$1 under $25,000",70,0,0,66,132,0
78949,"$25,000 under $50,000",50,0,0,0,934,118
78949,"$50,000 under $75,000",30,0,0,0,1242,168
78949,"$75,000 under $100,000",20,0,202,0,1358,149
78949,"$100,000 under $200,000",50,156,0,174,7104,1397
78949,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78950,,940,1021,1214,1753,68277,14402
78950,"$1 under $25,000",300,0,0,0,593,55
78950,"$25,000 under $50,000",180,151,248,107,3344,360
78950,"$50,000 under $75,000",130,83,0,56,5240,665
78950,"$75,000 under $100,000",90,100,186,96,5873,746
78950,"$100,000 under $200,000",160,290,457,314,17625,2901
78950,"$200,000 or more",80,397,323,1180,35602,9675
,,,,,,,
78953,,510,311,522,262,18594,2603
78953,"$1 under $25,000",180,47,0,41,435,40
78953,"$25,000 under $50,000",120,0,0,0,2138,221
78953,"$50,000 under $75,000",60,100,245,74,2661,312
78953,"$75,000 under $100,000",70,0,0,0,4147,538
78953,"$100,000 under $200,000",80,164,277,147,9213,1492
78953,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
78954,,560,836,937,1043,41563,8067
78954,"$1 under $25,000",170,0,0,0,360,31
78954,"$25,000 under $50,000",110,158,0,164,2202,236
78954,"$50,000 under $75,000",70,0,249,0,2837,331
78954,"$75,000 under $100,000",60,93,0,97,3351,408
78954,"$100,000 under $200,000",100,252,290,348,10741,1755
78954,"$200,000 or more",50,333,398,434,22072,5306
,,,,,,,
78956,,2440,1140,1493,2316,121599,23335
78956,"$1 under $25,000",910,0,0,0,2322,203
78956,"$25,000 under $50,000",590,135,214,179,11208,1196
78956,"$50,000 under $75,000",350,147,221,182,14040,1701
78956,"$75,000 under $100,000",250,173,242,157,15580,2025
78956,"$100,000 under $200,000",260,369,548,337,28187,4622
78956,"$200,000 or more",80,316,268,1461,50262,13588
,,,,,,,
78957,,3910,2867,3681,2471,139256,22308
78957,"$1 under $25,000",1470,231,203,90,3624,338
78957,"$25,000 under $50,000",990,330,418,287,18524,1968
78957,"$50,000 under $75,000",560,503,749,418,22432,2840
78957,"$75,000 under $100,000",360,428,528,288,22483,3088
78957,"$100,000 under $200,000",430,977,1279,911,44585,7283
78957,"$200,000 or more",100,398,504,477,27608,6791
,,,,,,,
78959,,860,156,279,235,28589,5353
78959,"$1 under $25,000",390,0,0,0,981,84
78959,"$25,000 under $50,000",260,0,0,0,4189,416
78959,"$50,000 under $75,000",100,0,279,0,3774,456
78959,"$75,000 under $100,000",40,156,0,235,2449,329
78959,"$100,000 under $200,000",50,0,0,0,5289,925
78959,"$200,000 or more",20,0,0,0,11907,3143
,,,,,,,
78962,,2100,1322,1675,1609,123406,24920
78962,"$1 under $25,000",760,55,0,41,1735,162
78962,"$25,000 under $50,000",460,91,218,71,9003,961
78962,"$50,000 under $75,000",280,104,188,100,11213,1297
78962,"$75,000 under $100,000",230,159,221,163,14448,1834
78962,"$100,000 under $200,000",280,361,661,586,29458,4876
78962,"$200,000 or more",90,552,387,648,57549,15790
,,,,,,,
78963,,350,145,308,174,16623,2854
78963,"$1 under $25,000",110,42,0,39,252,23
78963,"$25,000 under $50,000",70,0,0,0,1376,142
78963,"$50,000 under $75,000",60,0,0,0,2473,288
78963,"$75,000 under $100,000",40,0,0,0,2451,286
78963,"$100,000 under $200,000",70,103,308,135,10071,2115
78963,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79001,,130,0,0,0,4308,627
79001,"$1 under $25,000",40,0,0,0,108,0
79001,"$25,000 under $50,000",60,0,0,0,1439,157
79001,"$50,000 under $75,000",0,0,0,0,0,0
79001,"$75,000 under $100,000",30,0,0,0,2761,470
79001,"$100,000 under $200,000",0,0,0,0,0,0
79001,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79005,,740,202,227,1847,47474,10333
79005,"$1 under $25,000",210,0,0,0,393,36
79005,"$25,000 under $50,000",160,0,0,0,2664,245
79005,"$50,000 under $75,000",130,62,0,365,4641,499
79005,"$75,000 under $100,000",90,0,0,0,5279,698
79005,"$100,000 under $200,000",100,71,227,261,10522,1743
79005,"$200,000 or more",50,69,0,1221,23975,7112
,,,,,,,
79007,,5880,2127,2376,4999,250473,42377
79007,"$1 under $25,000",2130,64,0,106,4701,419
79007,"$25,000 under $50,000",1280,208,210,382,23230,2290
79007,"$50,000 under $75,000",930,202,208,465,36835,4359
79007,"$75,000 under $100,000",600,228,293,504,37321,4975
79007,"$100,000 under $200,000",790,930,1244,2155,82715,13981
79007,"$200,000 or more",150,495,421,1387,65671,16353
,,,,,,,
79009,,880,48,0,317,16005,1849
79009,"$1 under $25,000",330,0,0,0,812,73
79009,"$25,000 under $50,000",360,48,0,0,5016,434
79009,"$50,000 under $75,000",120,0,0,0,4224,446
79009,"$75,000 under $100,000",40,0,0,317,2238,261
79009,"$100,000 under $200,000",30,0,0,0,3715,635
79009,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79010,,200,0,0,0,5917,708
79010,"$1 under $25,000",70,0,0,0,248,22
79010,"$25,000 under $50,000",50,0,0,0,1036,115
79010,"$50,000 under $75,000",50,0,0,0,1975,201
79010,"$75,000 under $100,000",30,0,0,0,2658,370
79010,"$100,000 under $200,000",0,0,0,0,0,0
79010,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79011,,100,0,0,0,15140,3872
79011,"$1 under $25,000",40,0,0,0,533,49
79011,"$25,000 under $50,000",0,0,0,0,0,0
79011,"$50,000 under $75,000",0,0,0,0,0,0
79011,"$75,000 under $100,000",30,0,0,0,2667,449
79011,"$100,000 under $200,000",0,0,0,0,0,0
79011,"$200,000 or more",30,0,0,0,11940,3374
,,,,,,,
79012,,480,1081,1696,1402,34070,6245
79012,"$1 under $25,000",120,0,0,0,287,22
79012,"$25,000 under $50,000",70,0,212,90,1431,156
79012,"$50,000 under $75,000",40,118,0,0,1643,192
79012,"$75,000 under $100,000",60,153,231,119,3814,443
79012,"$100,000 under $200,000",160,623,1000,673,16507,2699
79012,"$200,000 or more",30,187,253,520,10388,2733
,,,,,,,
79013,,1480,40,0,0,16536,1502
79013,"$1 under $25,000",590,0,0,0,1463,105
79013,"$25,000 under $50,000",720,0,0,0,8230,634
79013,"$50,000 under $75,000",130,40,0,0,4220,377
79013,"$75,000 under $100,000",40,0,0,0,2623,386
79013,"$100,000 under $200,000",0,0,0,0,0,0
79013,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79014,,1860,1045,1021,7701,184566,46473
79014,"$1 under $25,000",510,64,0,0,1251,129
79014,"$25,000 under $50,000",410,0,151,179,7293,739
79014,"$50,000 under $75,000",290,62,0,220,11478,1380
79014,"$75,000 under $100,000",200,74,176,0,12165,1580
79014,"$100,000 under $200,000",290,318,448,851,29581,4905
79014,"$200,000 or more",160,527,246,6451,122798,37740
,,,,,,,
79015,,8220,7475,11537,15139,418344,75880
79015,"$1 under $25,000",3010,231,406,197,8538,708
79015,"$25,000 under $50,000",1610,484,617,660,29907,2957
79015,"$50,000 under $75,000",1120,947,1407,1389,44098,5063
79015,"$75,000 under $100,000",860,1123,1935,1646,52557,6555
79015,"$100,000 under $200,000",1290,3118,5005,5103,132906,21619
79015,"$200,000 or more",330,1572,2167,6144,150338,38978
,,,,,,,
79018,,190,0,0,0,6100,728
79018,"$1 under $25,000",60,0,0,0,194,22
79018,"$25,000 under $50,000",60,0,0,0,869,84
79018,"$50,000 under $75,000",30,0,0,0,1320,163
79018,"$75,000 under $100,000",40,0,0,0,3717,459
79018,"$100,000 under $200,000",0,0,0,0,0,0
79018,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79019,,740,259,346,800,33368,5647
79019,"$1 under $25,000",240,0,0,0,645,60
79019,"$25,000 under $50,000",170,0,0,0,3214,320
79019,"$50,000 under $75,000",120,96,167,221,4619,502
79019,"$75,000 under $100,000",80,0,0,0,4906,599
79019,"$100,000 under $200,000",110,163,179,579,10830,1713
79019,"$200,000 or more",20,0,0,0,9154,2453
,,,,,,,
79022,,4370,1993,2645,6388,206204,41487
79022,"$1 under $25,000",1490,78,0,108,3265,304
79022,"$25,000 under $50,000",1390,151,265,334,23614,2280
79022,"$50,000 under $75,000",620,221,343,408,23699,2636
79022,"$75,000 under $100,000",360,325,433,528,21421,2678
79022,"$100,000 under $200,000",380,705,1144,1690,37810,6001
79022,"$200,000 or more",130,513,460,3320,96395,27588
,,,,,,,
79024,,180,0,0,0,6921,1005
79024,"$1 under $25,000",60,0,0,0,185,18
79024,"$25,000 under $50,000",40,0,0,0,823,85
79024,"$50,000 under $75,000",30,0,0,0,1474,181
79024,"$75,000 under $100,000",20,0,0,0,1282,166
79024,"$100,000 under $200,000",30,0,0,0,3157,555
79024,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79027,,1900,360,307,1609,64427,10216
79027,"$1 under $25,000",780,46,0,92,1253,103
79027,"$25,000 under $50,000",670,0,98,0,9712,805
79027,"$50,000 under $75,000",230,77,0,282,8442,890
79027,"$75,000 under $100,000",90,0,0,0,5760,761
79027,"$100,000 under $200,000",90,237,209,334,9255,1552
79027,"$200,000 or more",40,0,0,901,30005,6105
,,,,,,,
79029,,7040,1691,2893,5150,222219,34080
79029,"$1 under $25,000",2450,76,118,127,5764,516
79029,"$25,000 under $50,000",2190,171,293,335,33900,3070
79029,"$50,000 under $75,000",1020,225,458,641,38098,4308
79029,"$75,000 under $100,000",590,202,431,634,35747,4555
79029,"$100,000 under $200,000",650,625,1213,1559,67107,11163
79029,"$200,000 or more",140,392,380,1854,41603,10468
,,,,,,,
79031,,500,0,0,133,12794,1745
79031,"$1 under $25,000",200,0,0,0,406,38
79031,"$25,000 under $50,000",150,0,0,133,2263,201
79031,"$50,000 under $75,000",70,0,0,0,2589,273
79031,"$75,000 under $100,000",40,0,0,0,2617,337
79031,"$100,000 under $200,000",40,0,0,0,4919,896
79031,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79034,,290,47,0,331,13468,2129
79034,"$1 under $25,000",70,0,0,0,190,19
79034,"$25,000 under $50,000",70,0,0,125,1072,96
79034,"$50,000 under $75,000",50,0,0,0,1901,199
79034,"$75,000 under $100,000",40,47,0,0,2278,262
79034,"$100,000 under $200,000",60,0,0,206,8027,1553
79034,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79035,,2200,374,466,1752,52490,7086
79035,"$1 under $25,000",790,40,118,81,1633,140
79035,"$25,000 under $50,000",850,61,0,167,11590,962
79035,"$50,000 under $75,000",270,62,142,322,9462,974
79035,"$75,000 under $100,000",130,57,0,187,7665,933
79035,"$100,000 under $200,000",130,154,206,995,13459,2204
79035,"$200,000 or more",30,0,0,0,8681,1873
,,,,,,,
79036,,2080,448,692,1448,90109,14189
79036,"$1 under $25,000",650,0,71,0,1529,142
79036,"$25,000 under $50,000",390,66,0,151,7579,838
79036,"$50,000 under $75,000",320,63,126,228,12977,1624
79036,"$75,000 under $100,000",270,61,105,245,16961,2291
79036,"$100,000 under $200,000",410,258,390,824,42365,7225
79036,"$200,000 or more",40,0,0,0,8698,2069
,,,,,,,
79039,,350,104,101,367,13535,2206
79039,"$1 under $25,000",120,31,0,60,259,24
79039,"$25,000 under $50,000",90,0,101,0,1657,171
79039,"$50,000 under $75,000",50,0,0,0,1880,226
79039,"$75,000 under $100,000",40,73,0,307,2153,274
79039,"$100,000 under $200,000",50,0,0,0,7586,1511
79039,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79040,,780,168,214,908,42545,9019
79040,"$1 under $25,000",240,0,0,0,574,54
79040,"$25,000 under $50,000",230,0,0,0,3546,319
79040,"$50,000 under $75,000",100,60,0,194,3700,408
79040,"$75,000 under $100,000",70,0,214,0,4580,554
79040,"$100,000 under $200,000",100,108,0,714,10109,1696
79040,"$200,000 or more",40,0,0,0,20036,5988
,,,,,,,
79041,,1150,144,178,527,25513,3328
79041,"$1 under $25,000",510,0,0,119,1114,89
79041,"$25,000 under $50,000",350,0,0,0,5413,494
79041,"$50,000 under $75,000",150,79,0,200,5301,549
79041,"$75,000 under $100,000",80,0,178,0,4803,632
79041,"$100,000 under $200,000",60,65,0,208,8882,1564
79041,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79042,,470,114,216,345,14363,1972
79042,"$1 under $25,000",170,0,0,0,342,30
79042,"$25,000 under $50,000",120,0,0,0,2153,214
79042,"$50,000 under $75,000",80,62,0,172,2806,330
79042,"$75,000 under $100,000",50,0,216,0,2634,326
79042,"$100,000 under $200,000",50,52,0,173,6428,1072
79042,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79043,,520,0,0,125,15879,2716
79043,"$1 under $25,000",210,0,0,0,419,40
79043,"$25,000 under $50,000",200,0,0,125,2885,261
79043,"$50,000 under $75,000",50,0,0,0,1944,196
79043,"$75,000 under $100,000",20,0,0,0,1337,172
79043,"$100,000 under $200,000",40,0,0,0,9294,2047
79043,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79044,,280,0,0,355,9803,1521
79044,"$1 under $25,000",80,0,0,0,128,0
79044,"$25,000 under $50,000",100,0,0,0,1492,145
79044,"$50,000 under $75,000",40,0,0,0,1304,268
79044,"$75,000 under $100,000",20,0,0,0,1154,0
79044,"$100,000 under $200,000",40,0,0,355,5725,1108
79044,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79045,,7910,1680,1838,5652,191984,29759
79045,"$1 under $25,000",3400,122,0,219,6856,595
79045,"$25,000 under $50,000",2630,231,456,484,38267,3199
79045,"$50,000 under $75,000",980,233,329,519,35450,3715
79045,"$75,000 under $100,000",430,170,211,512,25760,3188
79045,"$100,000 under $200,000",360,436,515,1224,36490,5837
79045,"$200,000 or more",110,488,327,2694,49161,13225
,,,,,,,
79046,,240,0,0,0,15613,3338
79046,"$1 under $25,000",80,0,0,0,195,16
79046,"$25,000 under $50,000",50,0,0,0,1033,99
79046,"$50,000 under $75,000",50,0,0,0,1814,200
79046,"$75,000 under $100,000",20,0,0,0,1429,190
79046,"$100,000 under $200,000",40,0,0,0,11142,2833
79046,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79052,,470,0,0,103,14142,2481
79052,"$1 under $25,000",200,0,0,103,381,35
79052,"$25,000 under $50,000",160,0,0,0,2529,248
79052,"$50,000 under $75,000",40,0,0,0,1615,191
79052,"$75,000 under $100,000",30,0,0,0,1671,205
79052,"$100,000 under $200,000",40,0,0,0,7946,1802
79052,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79057,,440,55,102,384,17346,2458
79057,"$1 under $25,000",180,0,0,0,280,23
79057,"$25,000 under $50,000",90,0,0,0,1507,150
79057,"$50,000 under $75,000",70,0,102,0,2725,305
79057,"$75,000 under $100,000",40,55,0,384,2659,323
79057,"$100,000 under $200,000",60,0,0,0,10175,1657
79057,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79059,,360,65,0,336,24029,4836
79059,"$1 under $25,000",100,0,0,0,268,27
79059,"$25,000 under $50,000",70,0,0,0,1358,149
79059,"$50,000 under $75,000",60,0,0,0,2545,324
79059,"$75,000 under $100,000",50,65,0,0,3100,402
79059,"$100,000 under $200,000",50,0,0,336,5389,874
79059,"$200,000 or more",30,0,0,0,11369,3060
,,,,,,,
79061,,170,0,0,0,10032,1915
79061,"$1 under $25,000",50,0,0,0,0,0
79061,"$25,000 under $50,000",30,0,0,0,783,75
79061,"$50,000 under $75,000",20,0,0,0,1022,142
79061,"$75,000 under $100,000",30,0,0,0,1708,221
79061,"$100,000 under $200,000",40,0,0,0,6519,1477
79061,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79062,,120,0,0,0,6475,1407
79062,"$1 under $25,000",50,0,0,0,0,0
79062,"$25,000 under $50,000",30,0,0,0,544,52
79062,"$50,000 under $75,000",20,0,0,0,985,129
79062,"$75,000 under $100,000",0,0,0,0,0,0
79062,"$100,000 under $200,000",20,0,0,0,4946,1226
79062,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79063,,330,144,216,431,14866,2120
79063,"$1 under $25,000",90,0,0,0,181,12
79063,"$25,000 under $50,000",90,50,0,0,1899,229
79063,"$50,000 under $75,000",50,0,0,193,1917,222
79063,"$75,000 under $100,000",40,0,216,0,1969,217
79063,"$100,000 under $200,000",60,94,0,238,8900,1440
79063,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79064,,990,95,0,530,24924,3550
79064,"$1 under $25,000",400,0,0,0,737,63
79064,"$25,000 under $50,000",330,0,0,0,5505,521
79064,"$50,000 under $75,000",150,95,0,190,5321,569
79064,"$75,000 under $100,000",50,0,0,340,3320,432
79064,"$100,000 under $200,000",60,0,0,0,10041,1965
79064,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79065,,8240,2992,3049,7672,326402,53961
79065,"$1 under $25,000",2860,115,0,232,6502,609
79065,"$25,000 under $50,000",1950,216,298,548,34811,3490
79065,"$50,000 under $75,000",1330,324,374,642,52497,6228
79065,"$75,000 under $100,000",930,460,554,1023,56179,7209
79065,"$100,000 under $200,000",960,1148,1311,2504,99999,16578
79065,"$200,000 or more",210,729,512,2723,76414,19847
,,,,,,,
79068,,1310,680,905,1646,61196,9535
79068,"$1 under $25,000",380,0,0,0,972,91
79068,"$25,000 under $50,000",260,73,161,143,5009,526
79068,"$50,000 under $75,000",190,54,0,120,7873,927
79068,"$75,000 under $100,000",200,121,159,261,12624,1618
79068,"$100,000 under $200,000",240,432,585,1122,24329,3951
79068,"$200,000 or more",40,0,0,0,10389,2422
,,,,,,,
79070,,4520,1815,2098,8247,318510,71254
79070,"$1 under $25,000",1370,41,0,121,3025,286
79070,"$25,000 under $50,000",920,85,194,175,15869,1542
79070,"$50,000 under $75,000",790,151,210,390,29589,3147
79070,"$75,000 under $100,000",580,192,333,545,34445,4290
79070,"$100,000 under $200,000",610,542,800,1695,64597,11009
79070,"$200,000 or more",250,804,561,5321,170985,50980
,,,,,,,
79072,,9900,2710,3004,8048,242246,36433
79072,"$1 under $25,000",4530,150,187,246,8477,744
79072,"$25,000 under $50,000",2940,355,466,757,48840,4534
79072,"$50,000 under $75,000",1110,346,453,945,41587,4604
79072,"$75,000 under $100,000",590,358,393,945,35764,4562
79072,"$100,000 under $200,000",590,888,982,2556,59647,9708
79072,"$200,000 or more",140,613,523,2599,47931,12281
,,,,,,,
79079,,1200,193,253,783,46417,8327
79079,"$1 under $25,000",450,0,72,127,1124,110
79079,"$25,000 under $50,000",280,0,0,0,4896,515
79079,"$50,000 under $75,000",200,83,0,168,7696,926
79079,"$75,000 under $100,000",120,0,181,0,7058,930
79079,"$100,000 under $200,000",110,110,0,488,10998,1837
79079,"$200,000 or more",40,0,0,0,14645,4009
,,,,,,,
79080,,210,0,0,0,7056,1022
79080,"$1 under $25,000",80,0,0,0,130,0
79080,"$25,000 under $50,000",40,0,0,0,807,102
79080,"$50,000 under $75,000",40,0,0,0,1864,236
79080,"$75,000 under $100,000",30,0,0,0,1658,234
79080,"$100,000 under $200,000",20,0,0,0,2597,450
79080,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79081,,1620,495,434,2006,71946,12519
79081,"$1 under $25,000",520,0,0,0,1321,127
79081,"$25,000 under $50,000",400,85,0,209,6754,653
79081,"$50,000 under $75,000",260,0,141,0,9933,1120
79081,"$75,000 under $100,000",180,57,0,200,10814,1343
79081,"$100,000 under $200,000",180,170,293,497,18346,2974
79081,"$200,000 or more",80,183,0,1100,24778,6302
,,,,,,,
79082,,110,0,0,0,4165,622
79082,"$1 under $25,000",40,0,0,0,0,0
79082,"$25,000 under $50,000",30,0,0,0,578,132
79082,"$50,000 under $75,000",20,0,0,0,783,0
79082,"$75,000 under $100,000",20,0,0,0,2804,490
79082,"$100,000 under $200,000",0,0,0,0,0,0
79082,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79083,,960,108,168,1120,46687,7999
79083,"$1 under $25,000",300,0,0,0,723,66
79083,"$25,000 under $50,000",190,0,0,0,3812,379
79083,"$50,000 under $75,000",170,44,0,164,6636,763
79083,"$75,000 under $100,000",110,0,0,0,7151,942
79083,"$100,000 under $200,000",160,64,168,956,16257,2721
79083,"$200,000 or more",30,0,0,0,12108,3128
,,,,,,,
79084,,970,277,270,780,35242,5401
79084,"$1 under $25,000",300,0,0,78,717,66
79084,"$25,000 under $50,000",300,0,109,0,5093,500
79084,"$50,000 under $75,000",170,134,0,150,6213,676
79084,"$75,000 under $100,000",80,0,0,0,4941,619
79084,"$100,000 under $200,000",90,143,161,552,9044,1451
79084,"$200,000 or more",30,0,0,0,9234,2089
,,,,,,,
79086,,860,223,248,1247,33617,5801
79086,"$1 under $25,000",280,0,0,0,498,46
79086,"$25,000 under $50,000",250,0,76,0,4075,386
79086,"$50,000 under $75,000",120,70,0,249,4417,493
79086,"$75,000 under $100,000",80,0,0,0,4539,529
79086,"$100,000 under $200,000",110,153,172,998,10722,1782
79086,"$200,000 or more",20,0,0,0,9366,2565
,,,,,,,
79087,,280,0,0,515,11723,1310
79087,"$1 under $25,000",80,0,0,0,123,10
79087,"$25,000 under $50,000",110,0,0,0,1810,176
79087,"$50,000 under $75,000",60,0,0,515,2867,338
79087,"$75,000 under $100,000",0,0,0,0,0,0
79087,"$100,000 under $200,000",30,0,0,0,6923,786
79087,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79088,,1990,294,309,1500,57049,9526
79088,"$1 under $25,000",870,0,0,0,1561,138
79088,"$25,000 under $50,000",560,55,0,227,9041,846
79088,"$50,000 under $75,000",260,81,127,341,9809,1105
79088,"$75,000 under $100,000",130,0,0,0,7739,975
79088,"$100,000 under $200,000",140,158,182,403,14103,2237
79088,"$200,000 or more",30,0,0,529,14796,4225
,,,,,,,
79092,,510,246,215,699,19124,2951
79092,"$1 under $25,000",170,0,0,0,313,27
79092,"$25,000 under $50,000",130,0,0,0,2383,236
79092,"$50,000 under $75,000",80,78,0,222,2970,333
79092,"$75,000 under $100,000",60,0,0,0,3743,464
79092,"$100,000 under $200,000",70,168,215,477,9715,1891
79092,"$200,000 or more",0,0,0,0,0,0
,,,,,,,
79095,,1070,166,179,842,30527,4405
79095,"$1 under $25,000",460,0,0,137,832,77
