Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,date
76712.0,"$200,000 or more",740,5677,4836,13270,263976,70137,2016-02-01
76801.0,"$1 under $25,000",4180,260,176,227,9805,908,2016-02-01
76801.0,"$25,000 under $50,000",2660,454,501,594,47167,4799,2016-02-01
76801.0,"$50,000 under $75,000",1400,549,639,783,54991,6566,2016-02-01
76801.0,"$75,000 under $100,000",720,530,528,899,43565,5572,2016-02-01
76801.0,"$100,000 under $200,000",670,1292,1481,1948,66759,10673,2016-02-01
76801.0,"$200,000 or more",190,1019,894,1841,64134,16174,2016-02-01
76802.0,"$1 under $25,000",820,107,90,75,1625,157,2016-02-01
76802.0,"$25,000 under $50,000",530,152,132,116,9193,906,2016-02-01
76802.0,"$50,000 under $75,000",300,170,127,282,11416,1250,2016-02-01
76802.0,"$75,000 under $100,000",250,254,305,356,14832,1807,2016-02-01
76802.0,"$100,000 under $200,000",180,324,516,524,17979,2812,2016-02-01
76802.0,"$200,000 or more",30,217,0,285,7895,1784,2016-02-01
76821.0,"$1 under $25,000",850,0,0,92,1899,177,2016-02-01
76821.0,"$25,000 under $50,000",540,84,175,0,9150,890,2016-02-01
76821.0,"$50,000 under $75,000",300,84,0,104,11912,1407,2016-02-01
76821.0,"$75,000 under $100,000",170,116,146,181,10082,1260,2016-02-01
76821.0,"$100,000 under $200,000",150,380,360,699,15407,2479,2016-02-01
76821.0,"$200,000 or more",20,0,0,0,7834,2056,2016-02-01
76823.0,"$1 under $25,000",500,60,0,0,1090,101,2016-02-01
76823.0,"$25,000 under $50,000",330,0,0,209,5995,605,2016-02-01
76823.0,"$50,000 under $75,000",210,54,265,0,7839,938,2016-02-01
76823.0,"$75,000 under $100,000",110,94,0,208,6559,803,2016-02-01
76823.0,"$100,000 under $200,000",100,106,208,237,10858,1904,2016-02-01
76823.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76825.0,"$1 under $25,000",1290,68,0,96,2595,244,2016-02-01
76825.0,"$25,000 under $50,000",710,115,166,238,12542,1328,2016-02-01
76825.0,"$50,000 under $75,000",450,106,139,287,17656,2115,2016-02-01
76825.0,"$75,000 under $100,000",230,112,190,233,13961,1779,2016-02-01
76825.0,"$100,000 under $200,000",200,245,556,506,19402,3076,2016-02-01
76825.0,"$200,000 or more",30,164,0,722,17430,4188,2016-02-01
76827.0,"$1 under $25,000",60,0,0,0,207,19,2016-02-01
76827.0,"$25,000 under $50,000",30,0,0,0,596,61,2016-02-01
76827.0,"$50,000 under $75,000",40,0,0,0,2118,268,2016-02-01
76827.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
76827.0,"$100,000 under $200,000",30,0,0,0,3501,590,2016-02-01
76827.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76832.0,"$1 under $25,000",100,0,0,115,217,20,2016-02-01
76832.0,"$25,000 under $50,000",60,0,0,0,955,84,2016-02-01
76832.0,"$50,000 under $75,000",40,0,0,0,1344,152,2016-02-01
76832.0,"$75,000 under $100,000",30,0,0,0,1523,182,2016-02-01
76832.0,"$100,000 under $200,000",30,0,0,0,4105,791,2016-02-01
76832.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76834.0,"$1 under $25,000",990,70,0,52,2077,197,2016-02-01
76834.0,"$25,000 under $50,000",570,93,174,158,9858,1015,2016-02-01
76834.0,"$50,000 under $75,000",270,117,103,213,10460,1247,2016-02-01
76834.0,"$75,000 under $100,000",160,0,0,0,9892,1261,2016-02-01
76834.0,"$100,000 under $200,000",140,274,223,415,14502,2330,2016-02-01
76834.0,"$200,000 or more",30,0,0,0,15184,2978,2016-02-01
76837.0,"$1 under $25,000",240,0,90,0,490,45,2016-02-01
76837.0,"$25,000 under $50,000",120,0,0,0,1902,188,2016-02-01
76837.0,"$50,000 under $75,000",70,0,0,0,2629,309,2016-02-01
76837.0,"$75,000 under $100,000",50,83,0,166,3194,402,2016-02-01
76837.0,"$100,000 under $200,000",50,0,0,0,4980,822,2016-02-01
76837.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76844.0,"$1 under $25,000",600,50,91,86,1300,134,2016-02-01
76844.0,"$25,000 under $50,000",390,65,0,121,6404,629,2016-02-01
76844.0,"$50,000 under $75,000",200,57,200,119,7931,906,2016-02-01
76844.0,"$75,000 under $100,000",130,118,0,261,7935,1005,2016-02-01
76844.0,"$100,000 under $200,000",130,356,278,715,13607,2193,2016-02-01
76844.0,"$200,000 or more",30,0,0,0,8126,1933,2016-02-01
76849.0,"$1 under $25,000",800,81,128,59,1367,134,2016-02-01
76849.0,"$25,000 under $50,000",370,59,0,97,5746,593,2016-02-01
76849.0,"$50,000 under $75,000",200,109,284,197,7589,947,2016-02-01
76849.0,"$75,000 under $100,000",110,99,0,90,6417,837,2016-02-01
76849.0,"$100,000 under $200,000",130,168,388,301,13398,2036,2016-02-01
76849.0,"$200,000 or more",40,181,0,160,15647,3923,2016-02-01
76852.0,"$1 under $25,000",40,0,0,0,0,0,2016-02-01
76852.0,"$25,000 under $50,000",40,0,0,0,946,97,2016-02-01
76852.0,"$50,000 under $75,000",0,0,0,0,0,0,2016-02-01
76852.0,"$75,000 under $100,000",20,0,0,0,1782,272,2016-02-01
76852.0,"$100,000 under $200,000",0,0,0,0,0,0,2016-02-01
76852.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76853.0,"$1 under $25,000",260,53,0,0,492,42,2016-02-01
76853.0,"$25,000 under $50,000",150,0,196,96,2320,227,2016-02-01
76853.0,"$50,000 under $75,000",60,66,0,0,2403,285,2016-02-01
76853.0,"$75,000 under $100,000",50,0,0,0,2759,342,2016-02-01
76853.0,"$100,000 under $200,000",60,169,224,313,9018,1745,2016-02-01
76853.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76854.0,"$1 under $25,000",70,0,0,0,0,0,2016-02-01
76854.0,"$25,000 under $50,000",50,0,0,0,862,87,2016-02-01
76854.0,"$50,000 under $75,000",30,0,0,0,3352,606,2016-02-01
76854.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
76854.0,"$100,000 under $200,000",0,0,0,0,0,0,2016-02-01
76854.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76856.0,"$1 under $25,000",670,92,0,87,1159,110,2016-02-01
76856.0,"$25,000 under $50,000",390,132,226,161,6611,686,2016-02-01
76856.0,"$50,000 under $75,000",220,179,235,203,8440,935,2016-02-01
76856.0,"$75,000 under $100,000",140,107,164,334,8680,1060,2016-02-01
76856.0,"$100,000 under $200,000",170,505,544,568,17024,2609,2016-02-01
76856.0,"$200,000 or more",60,244,207,695,24118,5142,2016-02-01
76857.0,"$1 under $25,000",300,0,0,0,505,51,2016-02-01
76857.0,"$25,000 under $50,000",180,0,176,205,3328,348,2016-02-01
76857.0,"$50,000 under $75,000",100,96,0,0,3887,482,2016-02-01
76857.0,"$75,000 under $100,000",60,0,174,151,3753,459,2016-02-01
76857.0,"$100,000 under $200,000",60,70,0,0,9794,1322,2016-02-01
76857.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76858.0,"$1 under $25,000",50,0,0,0,0,0,2016-02-01
76858.0,"$25,000 under $50,000",30,0,0,0,543,54,2016-02-01
76858.0,"$50,000 under $75,000",30,0,0,0,1483,190,2016-02-01
76858.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
76858.0,"$100,000 under $200,000",0,0,0,0,0,0,2016-02-01
76858.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76859.0,"$1 under $25,000",380,0,0,0,712,64,2016-02-01
76859.0,"$25,000 under $50,000",180,120,0,104,2956,309,2016-02-01
76859.0,"$50,000 under $75,000",90,0,178,0,3754,429,2016-02-01
76859.0,"$75,000 under $100,000",50,134,0,115,3258,428,2016-02-01
76859.0,"$100,000 under $200,000",60,0,0,0,10242,1629,2016-02-01
76859.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76861.0,"$1 under $25,000",330,0,0,0,940,102,2016-02-01
76861.0,"$25,000 under $50,000",200,0,0,0,3660,392,2016-02-01
76861.0,"$50,000 under $75,000",140,142,221,166,5547,629,2016-02-01
76861.0,"$75,000 under $100,000",80,0,0,0,5006,613,2016-02-01
76861.0,"$100,000 under $200,000",100,156,183,174,10552,1626,2016-02-01
76861.0,"$200,000 or more",20,0,0,0,7723,1963,2016-02-01
76864.0,"$1 under $25,000",130,0,0,0,200,15,2016-02-01
76864.0,"$25,000 under $50,000",60,0,0,0,973,87,2016-02-01
76864.0,"$50,000 under $75,000",40,77,0,187,1505,177,2016-02-01
76864.0,"$75,000 under $100,000",30,0,0,0,1635,213,2016-02-01
76864.0,"$100,000 under $200,000",30,0,0,0,5592,889,2016-02-01
76864.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76866.0,"$1 under $25,000",90,0,0,0,147,14,2016-02-01
76866.0,"$25,000 under $50,000",60,52,0,72,926,96,2016-02-01
76866.0,"$50,000 under $75,000",50,0,0,0,2221,275,2016-02-01
76866.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
76866.0,"$100,000 under $200,000",30,0,0,0,3200,575,2016-02-01
76866.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76871.0,"$1 under $25,000",130,0,0,0,242,23,2016-02-01
76871.0,"$25,000 under $50,000",80,0,0,117,1442,150,2016-02-01
76871.0,"$50,000 under $75,000",50,0,0,0,1844,215,2016-02-01
76871.0,"$75,000 under $100,000",30,0,0,0,2059,272,2016-02-01
76871.0,"$100,000 under $200,000",30,0,0,0,3938,688,2016-02-01
76871.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76872.0,"$1 under $25,000",90,0,0,0,0,0,2016-02-01
76872.0,"$25,000 under $50,000",80,0,0,0,1516,150,2016-02-01
76872.0,"$50,000 under $75,000",40,0,0,0,1683,198,2016-02-01
76872.0,"$75,000 under $100,000",30,86,0,250,1779,237,2016-02-01
76872.0,"$100,000 under $200,000",30,0,0,0,4547,872,2016-02-01
76872.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76875.0,"$1 under $25,000",100,36,0,0,194,17,2016-02-01
76875.0,"$25,000 under $50,000",70,0,0,0,1296,131,2016-02-01
76875.0,"$50,000 under $75,000",40,0,0,75,1463,149,2016-02-01
76875.0,"$75,000 under $100,000",30,0,0,0,2154,283,2016-02-01
76875.0,"$100,000 under $200,000",30,0,0,0,3093,568,2016-02-01
76875.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76877.0,"$1 under $25,000",690,0,0,0,1488,142,2016-02-01
76877.0,"$25,000 under $50,000",480,112,0,148,8028,814,2016-02-01
76877.0,"$50,000 under $75,000",210,74,253,250,8246,939,2016-02-01
76877.0,"$75,000 under $100,000",110,78,0,0,6464,785,2016-02-01
76877.0,"$100,000 under $200,000",120,295,200,689,12404,1949,2016-02-01
76877.0,"$200,000 or more",30,0,0,0,7685,1682,2016-02-01
76878.0,"$1 under $25,000",250,0,0,0,487,45,2016-02-01
76878.0,"$25,000 under $50,000",180,0,0,0,2983,301,2016-02-01
76878.0,"$50,000 under $75,000",80,91,0,0,3022,382,2016-02-01
76878.0,"$75,000 under $100,000",60,0,0,272,3971,522,2016-02-01
76878.0,"$100,000 under $200,000",50,0,0,0,6245,1060,2016-02-01
76878.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76882.0,"$1 under $25,000",60,0,0,0,365,39,2016-02-01
76882.0,"$25,000 under $50,000",0,0,0,0,0,0,2016-02-01
76882.0,"$50,000 under $75,000",30,0,0,0,1784,202,2016-02-01
76882.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
76882.0,"$100,000 under $200,000",0,0,0,0,0,0,2016-02-01
76882.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76890.0,"$1 under $25,000",140,40,0,0,306,26,2016-02-01
76890.0,"$25,000 under $50,000",110,0,220,125,1706,176,2016-02-01
76890.0,"$50,000 under $75,000",80,46,0,0,2823,312,2016-02-01
76890.0,"$75,000 under $100,000",30,0,0,0,1954,230,2016-02-01
76890.0,"$100,000 under $200,000",30,0,0,0,3112,504,2016-02-01
76890.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76901.0,"$1 under $25,000",5150,252,351,250,13971,1279,2016-02-01
76901.0,"$25,000 under $50,000",3690,815,1137,720,67118,6925,2016-02-01
76901.0,"$50,000 under $75,000",1820,1018,1325,1150,72555,8878,2016-02-01
76901.0,"$75,000 under $100,000",1090,876,1261,1242,66701,8668,2016-02-01
76901.0,"$100,000 under $200,000",1040,2233,2998,2453,106147,17454,2016-02-01
76901.0,"$200,000 or more",280,1622,1405,4035,124730,35093,2016-02-01
76903.0,"$1 under $25,000",6740,149,192,176,16211,1503,2016-02-01
76903.0,"$25,000 under $50,000",3700,319,505,512,62735,6310,2016-02-01
76903.0,"$50,000 under $75,000",1450,453,569,637,55376,6540,2016-02-01
76903.0,"$75,000 under $100,000",670,460,633,695,40515,5263,2016-02-01
76903.0,"$100,000 under $200,000",480,612,619,944,47042,7703,2016-02-01
76903.0,"$200,000 or more",80,487,499,1118,32921,7844,2016-02-01
76904.0,"$1 under $25,000",4900,690,654,476,15587,1421,2016-02-01
76904.0,"$25,000 under $50,000",3540,1723,1944,1432,68217,7243,2016-02-01
76904.0,"$50,000 under $75,000",2270,2372,2996,1924,91040,11211,2016-02-01
76904.0,"$75,000 under $100,000",1600,2669,3280,2570,98073,12890,2016-02-01
76904.0,"$100,000 under $200,000",2290,6376,7611,6476,237029,39008,2016-02-01
76904.0,"$200,000 or more",680,4634,3875,11943,288511,80091,2016-02-01
76905.0,"$1 under $25,000",1940,109,138,80,4988,464,2016-02-01
76905.0,"$25,000 under $50,000",1410,297,458,275,24250,2380,2016-02-01
76905.0,"$50,000 under $75,000",720,291,499,416,27156,2981,2016-02-01
76905.0,"$75,000 under $100,000",420,282,495,394,25163,3041,2016-02-01
76905.0,"$100,000 under $200,000",410,574,806,890,41303,6572,2016-02-01
76905.0,"$200,000 or more",60,289,339,363,19824,5032,2016-02-01
76932.0,"$1 under $25,000",540,0,0,0,987,92,2016-02-01
76932.0,"$25,000 under $50,000",390,63,0,130,5854,566,2016-02-01
76932.0,"$50,000 under $75,000",220,49,198,67,7921,933,2016-02-01
76932.0,"$75,000 under $100,000",140,86,0,156,8564,1095,2016-02-01
76932.0,"$100,000 under $200,000",160,224,224,348,15495,2558,2016-02-01
76932.0,"$200,000 or more",50,0,0,645,26672,7162,2016-02-01
76933.0,"$1 under $25,000",220,0,0,0,422,39,2016-02-01
76933.0,"$25,000 under $50,000",130,58,0,166,2063,217,2016-02-01
76933.0,"$50,000 under $75,000",80,0,192,0,3351,407,2016-02-01
76933.0,"$75,000 under $100,000",60,0,0,0,3284,405,2016-02-01
76933.0,"$100,000 under $200,000",80,85,0,338,10104,1598,2016-02-01
76933.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76934.0,"$1 under $25,000",170,0,0,0,464,47,2016-02-01
76934.0,"$25,000 under $50,000",110,0,132,0,1813,186,2016-02-01
76934.0,"$50,000 under $75,000",70,70,0,0,2770,313,2016-02-01
76934.0,"$75,000 under $100,000",30,0,0,0,1804,233,2016-02-01
76934.0,"$100,000 under $200,000",30,0,0,0,3676,623,2016-02-01
76934.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76935.0,"$1 under $25,000",250,0,0,60,494,49,2016-02-01
76935.0,"$25,000 under $50,000",150,90,0,0,2794,291,2016-02-01
76935.0,"$50,000 under $75,000",110,108,264,246,4239,491,2016-02-01
76935.0,"$75,000 under $100,000",70,89,197,0,4142,512,2016-02-01
76935.0,"$100,000 under $200,000",130,324,600,311,13814,2251,2016-02-01
76935.0,"$200,000 or more",40,257,241,402,14604,3532,2016-02-01
76936.0,"$1 under $25,000",420,55,0,0,615,60,2016-02-01
76936.0,"$25,000 under $50,000",250,0,0,121,3873,383,2016-02-01
76936.0,"$50,000 under $75,000",160,100,160,196,5865,678,2016-02-01
76936.0,"$75,000 under $100,000",110,0,0,0,6207,785,2016-02-01
76936.0,"$100,000 under $200,000",130,143,231,301,17029,3101,2016-02-01
76936.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76937.0,"$1 under $25,000",50,0,0,0,0,0,2016-02-01
76937.0,"$25,000 under $50,000",20,0,0,0,515,55,2016-02-01
76937.0,"$50,000 under $75,000",30,0,0,0,1891,266,2016-02-01
76937.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
76937.0,"$100,000 under $200,000",0,0,0,0,0,0,2016-02-01
76937.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76941.0,"$1 under $25,000",160,0,0,0,345,34,2016-02-01
76941.0,"$25,000 under $50,000",140,0,0,128,2997,336,2016-02-01
76941.0,"$50,000 under $75,000",90,109,0,0,3678,446,2016-02-01
76941.0,"$75,000 under $100,000",70,0,0,0,4493,568,2016-02-01
76941.0,"$100,000 under $200,000",90,122,413,691,9388,1565,2016-02-01
76941.0,"$200,000 or more",30,0,0,0,13174,3822,2016-02-01
76943.0,"$1 under $25,000",560,0,0,0,1138,111,2016-02-01
76943.0,"$25,000 under $50,000",350,49,0,93,5341,506,2016-02-01
76943.0,"$50,000 under $75,000",200,76,253,101,7396,871,2016-02-01
76943.0,"$75,000 under $100,000",140,0,0,128,8791,1197,2016-02-01
76943.0,"$100,000 under $200,000",170,160,230,449,17763,2991,2016-02-01
76943.0,"$200,000 or more",40,0,0,0,14939,3689,2016-02-01
76945.0,"$1 under $25,000",270,46,0,136,540,48,2016-02-01
76945.0,"$25,000 under $50,000",170,0,0,0,2911,308,2016-02-01
76945.0,"$50,000 under $75,000",110,68,0,233,4274,508,2016-02-01
76945.0,"$75,000 under $100,000",80,0,219,0,5229,654,2016-02-01
76945.0,"$100,000 under $200,000",80,93,0,336,10002,1762,2016-02-01
76945.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
76950.0,"$1 under $25,000",630,0,0,0,1198,108,2016-02-01
76950.0,"$25,000 under $50,000",380,109,274,170,6181,614,2016-02-01
76950.0,"$50,000 under $75,000",220,83,0,156,8624,1009,2016-02-01
76950.0,"$75,000 under $100,000",150,92,121,61,9321,1236,2016-02-01
76950.0,"$100,000 under $200,000",200,295,555,505,20772,3384,2016-02-01
76950.0,"$200,000 or more",50,291,0,840,19981,4648,2016-02-01
76951.0,"$1 under $25,000",210,0,0,0,470,48,2016-02-01
76951.0,"$25,000 under $50,000",140,78,0,125,2191,220,2016-02-01
76951.0,"$50,000 under $75,000",70,0,203,0,2642,316,2016-02-01
76951.0,"$75,000 under $100,000",60,0,0,0,3682,458,2016-02-01
76951.0,"$100,000 under $200,000",80,134,0,643,8054,1289,2016-02-01
76951.0,"$200,000 or more",30,0,0,0,11871,3266,2016-02-01
76957.0,"$1 under $25,000",60,0,0,0,81,7,2016-02-01
76957.0,"$25,000 under $50,000",30,0,0,0,479,46,2016-02-01
76957.0,"$50,000 under $75,000",30,0,0,0,1441,164,2016-02-01
76957.0,"$75,000 under $100,000",0,0,0,0,0,0,2016-02-01
76957.0,"$100,000 under $200,000",60,277,734,355,5481,861,2016-02-01
76957.0,"$200,000 or more",30,172,0,0,8781,2240,2016-02-01
77002.0,"$1 under $25,000",1010,0,0,57,3612,320,2016-02-01
77002.0,"$25,000 under $50,000",800,348,316,442,19990,2400,2016-02-01
77002.0,"$50,000 under $75,000",850,305,352,505,40580,6398,2016-02-01
77002.0,"$75,000 under $100,000",550,408,562,396,39071,7175,2016-02-01
77002.0,"$100,000 under $200,000",820,2115,2339,1361,95913,19520,2016-02-01
77002.0,"$200,000 or more",600,6118,3446,16019,434076,128388,2016-02-01
77003.0,"$1 under $25,000",1810,112,140,90,4385,378,2016-02-01
77003.0,"$25,000 under $50,000",1200,274,329,376,24349,2712,2016-02-01
77003.0,"$50,000 under $75,000",770,753,953,412,34615,5188,2016-02-01
77003.0,"$75,000 under $100,000",510,1128,1483,559,34005,5935,2016-02-01
77003.0,"$100,000 under $200,000",810,3271,4346,1444,90772,17841,2016-02-01
77003.0,"$200,000 or more",200,1252,1618,947,55774,14339,2016-02-01
77004.0,"$1 under $25,000",5060,497,574,353,11813,985,2016-02-01
77004.0,"$25,000 under $50,000",2660,1086,1149,1692,54105,5926,2016-02-01
77004.0,"$50,000 under $75,000",1550,1986,1834,1927,68017,9971,2016-02-01
77004.0,"$75,000 under $100,000",930,2060,2433,1690,62687,10619,2016-02-01
77004.0,"$100,000 under $200,000",1530,6036,6762,4298,172503,33176,2016-02-01
77004.0,"$200,000 or more",890,6756,6236,10027,295567,76332,2016-02-01
77005.0,"$1 under $25,000",1920,1160,442,235,5542,463,2016-02-01
77005.0,"$25,000 under $50,000",980,1438,448,448,22352,2503,2016-02-01
77005.0,"$50,000 under $75,000",900,2058,963,870,39747,5821,2016-02-01
77005.0,"$75,000 under $100,000",650,2849,1261,1148,41188,6540,2016-02-01
77005.0,"$100,000 under $200,000",1650,13854,6827,6331,182325,33145,2016-02-01
77005.0,"$200,000 or more",4110,89786,50363,80480,2754162,831137,2016-02-01
77006.0,"$1 under $25,000",2170,712,429,130,8313,732,2016-02-01
77006.0,"$25,000 under $50,000",2450,1290,759,524,60320,7296,2016-02-01
77006.0,"$50,000 under $75,000",1970,1833,1502,738,92629,14397,2016-02-01
77006.0,"$75,000 under $100,000",1270,1975,1817,857,88716,15728,2016-02-01
77006.0,"$100,000 under $200,000",2170,8449,7856,3725,255016,50593,2016-02-01
77006.0,"$200,000 or more",1750,17943,14025,20904,762756,213585,2016-02-01
77007.0,"$1 under $25,000",3110,1250,1027,331,10545,911,2016-02-01
77007.0,"$25,000 under $50,000",3400,2048,1659,865,84694,10281,2016-02-01
77007.0,"$50,000 under $75,000",3570,3782,3590,1476,169569,26729,2016-02-01
77007.0,"$75,000 under $100,000",2620,5529,5423,1935,183977,33149,2016-02-01
77007.0,"$100,000 under $200,000",5170,23625,25715,8229,607675,121586,2016-02-01
77007.0,"$200,000 or more",3540,37779,32837,26742,1510178,402556,2016-02-01
77008.0,"$1 under $25,000",3050,1193,778,295,10012,908,2016-02-01
77008.0,"$25,000 under $50,000",3010,2089,1333,888,71055,8501,2016-02-01
77008.0,"$50,000 under $75,000",2530,3366,2915,1365,115823,17568,2016-02-01
77008.0,"$75,000 under $100,000",1730,4687,4440,1610,116633,19953,2016-02-01
77008.0,"$100,000 under $200,000",4030,22317,23905,8301,467416,90447,2016-02-01
77008.0,"$200,000 or more",3020,31364,31169,18687,1056065,279623,2016-02-01
77009.0,"$1 under $25,000",6310,590,584,282,14505,1298,2016-02-01
77009.0,"$25,000 under $50,000",4320,1428,1230,1164,79859,8498,2016-02-01
77009.0,"$50,000 under $75,000",2080,2169,2119,1329,88010,12295,2016-02-01
77009.0,"$75,000 under $100,000",1070,1982,2034,844,70691,11446,2016-02-01
77009.0,"$100,000 under $200,000",1700,7723,8188,3264,191221,36251,2016-02-01
77009.0,"$200,000 or more",1070,11218,11093,5622,365861,93890,2016-02-01
77010.0,"$1 under $25,000",50,0,0,0,231,0,2016-02-01
77010.0,"$25,000 under $50,000",40,0,0,90,1085,273,2016-02-01
77010.0,"$50,000 under $75,000",20,0,0,0,1107,191,2016-02-01
77010.0,"$75,000 under $100,000",30,137,0,0,2261,377,2016-02-01
77010.0,"$100,000 under $200,000",80,0,0,174,9791,1911,2016-02-01
77010.0,"$200,000 or more",180,1921,976,4577,230221,69036,2016-02-01
77011.0,"$1 under $25,000",3710,0,0,72,7240,633,2016-02-01
77011.0,"$25,000 under $50,000",2230,231,304,447,35199,3396,2016-02-01
77011.0,"$50,000 under $75,000",770,253,315,350,29006,3521,2016-02-01
77011.0,"$75,000 under $100,000",250,180,243,219,15122,2098,2016-02-01
77011.0,"$100,000 under $200,000",140,232,190,248,25613,6704,2016-02-01
77011.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
77012.0,"$1 under $25,000",3770,0,0,67,7456,622,2016-02-01
77012.0,"$25,000 under $50,000",2400,217,389,477,35375,3208,2016-02-01
77012.0,"$50,000 under $75,000",770,203,329,365,26915,3094,2016-02-01
77012.0,"$75,000 under $100,000",220,124,228,254,12659,1721,2016-02-01
77012.0,"$100,000 under $200,000",120,114,95,127,11154,1869,2016-02-01
77012.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
77013.0,"$1 under $25,000",3360,53,153,202,6145,542,2016-02-01
77013.0,"$25,000 under $50,000",1950,216,275,762,29404,2669,2016-02-01
77013.0,"$50,000 under $75,000",750,185,344,812,26708,3097,2016-02-01
77013.0,"$75,000 under $100,000",270,156,332,472,15595,2130,2016-02-01
77013.0,"$100,000 under $200,000",190,250,259,550,22021,3513,2016-02-01
77013.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
77014.0,"$1 under $25,000",6570,522,802,614,12694,1030,2016-02-01
77014.0,"$25,000 under $50,000",3990,1669,2321,2736,61146,5578,2016-02-01
77014.0,"$50,000 under $75,000",1590,2125,2853,3104,57591,6882,2016-02-01
77014.0,"$75,000 under $100,000",750,1643,2056,2422,43469,5999,2016-02-01
77014.0,"$100,000 under $200,000",690,1915,2249,3851,67291,11373,2016-02-01
77014.0,"$200,000 or more",70,286,240,556,20161,5126,2016-02-01
77015.0,"$1 under $25,000",10310,358,495,549,21281,1817,2016-02-01
77015.0,"$25,000 under $50,000",6810,1101,1682,2809,105859,9765,2016-02-01
77015.0,"$50,000 under $75,000",3050,1397,2218,3299,109831,12749,2016-02-01
77015.0,"$75,000 under $100,000",1300,1154,1655,2456,75829,10082,2016-02-01
77015.0,"$100,000 under $200,000",1160,1744,2084,4316,113709,18939,2016-02-01
77015.0,"$200,000 or more",130,451,408,1127,35852,9056,2016-02-01
77016.0,"$1 under $25,000",7360,199,671,711,12367,1023,2016-02-01
77016.0,"$25,000 under $50,000",3760,596,1023,2973,58997,5546,2016-02-01
77016.0,"$50,000 under $75,000",1140,542,770,2126,41996,5108,2016-02-01
77016.0,"$75,000 under $100,000",340,284,410,974,20413,2995,2016-02-01
77016.0,"$100,000 under $200,000",190,178,253,987,21805,4328,2016-02-01
77016.0,"$200,000 or more",0,0,0,0,0,0,2016-02-01
77017.0,"$1 under $25,000",6360,121,217,194,13311,1160,2016-02-01
77017.0,"$25,000 under $50,000",4040,532,869,1218,62508,5940,2016-02-01
77017.0,"$50,000 under $75,000",1650,658,1037,1167,59040,6791,2016-02-01
77017.0,"$75,000 under $100,000",690,436,599,732,40079,5358,2016-02-01
77017.0,"$100,000 under $200,000",420,448,618,741,39936,6468,2016-02-01
77017.0,"$200,000 or more",40,169,0,339,12905,3518,2016-02-01
77018.0,"$1 under $25,000",3310,703,528,276,7894,704,2016-02-01
77018.0,"$25,000 under $50,000",2180,1689,1241,883,42367,4675,2016-02-01
77018.0,"$50,000 under $75,000",1460,2480,1946,1277,62727,8923,2016-02-01
77018.0,"$75,000 under $100,000",990,2641,2601,1431,64188,10236,2016-02-01
77018.0,"$100,000 under $200,000",2320,12066,12369,6022,261828,47867,2016-02-01
77018.0,"$200,000 or more",1740,18397,19285,10972,571186,147850,2016-02-01
77019.0,"$1 under $25,000",2120,959,588,193,6106,529,2016-02-01
77019.0,"$25,000 under $50,000",1760,1398,811,669,42477,5063,2016-02-01
77019.0,"$50,000 under $75,000",1700,2063,1706,964,79872,12336,2016-02-01
77019.0,"$75,000 under $100,000",1110,2243,1560,1026,77743,13810,2016-02-01
77019.0,"$100,000 under $200,000",2040,10504,6946,4976,238583,47501,2016-02-01
77019.0,"$200,000 or more",2270,56990,22794,143212,1918581,575239,2016-02-01
77020.0,"$1 under $25,000",5380,87,113,199,10066,856,2016-02-01
77020.0,"$25,000 under $50,000",3060,251,380,993,47188,4444,2016-02-01
