Zip Code,Size of adjusted gross income,Number of returns,Real Estates,Mortgage,Charity,Taxable income,Income tax,Year
77655,"$1 under $25,000",60,0,0,0,205,20,2012
77655,"$25,000 under $50,000",30,0,0,0,693,77,2012
77655,"$50,000 under $75,000",30,0,0,0,1349,184,2012
77655,"$75,000 under $100,000",30,0,0,0,2690,448,2012
77655,"$100,000 under $200,000",0,0,0,0,0,0,2012
77655,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77656,,7190,2418,4508,6475,222799,34137,2012
77656,"$1 under $25,000",2990,130,165,264,6840,606,2012
77656,"$25,000 under $50,000",1720,277,584,770,29734,2944,2012
77656,"$50,000 under $75,000",1020,411,686,1021,39898,4741,2012
77656,"$75,000 under $100,000",670,444,978,1114,41173,5514,2012
77656,"$100,000 under $200,000",700,850,1829,2321,71073,11889,2012
77656,"$200,000 or more",90,306,266,985,34081,8443,2012
,,,,,,,,2012
77657,,8840,7751,14607,11573,413585,69471,2012
77657,"$1 under $25,000",2970,183,373,200,7749,698,2012
77657,"$25,000 under $50,000",1760,583,1155,881,32771,3366,2012
77657,"$50,000 under $75,000",1270,950,1771,1172,50278,6005,2012
77657,"$75,000 under $100,000",1050,1253,2509,1598,64520,8362,2012
77657,"$100,000 under $200,000",1510,3384,6814,4512,155977,26436,2012
77657,"$200,000 or more",280,1398,1985,3210,102290,24604,2012
,,,,,,,,2012
77659,,2200,1967,2902,2987,122486,21991,2012
77659,"$1 under $25,000",720,58,0,71,1810,168,2012
77659,"$25,000 under $50,000",400,99,240,158,7454,749,2012
77659,"$50,000 under $75,000",330,204,334,290,12999,1595,2012
77659,"$75,000 under $100,000",280,326,602,401,17055,2178,2012
77659,"$100,000 under $200,000",370,754,1251,905,39001,6692,2012
77659,"$200,000 or more",100,526,475,1162,44167,10609,2012
,,,,,,,,2012
77660,,630,108,215,391,17571,2427,2012
77660,"$1 under $25,000",240,0,0,0,431,37,2012
77660,"$25,000 under $50,000",150,0,0,0,2451,237,2012
77660,"$50,000 under $75,000",110,49,0,151,4237,513,2012
77660,"$75,000 under $100,000",60,0,0,0,3373,425,2012
77660,"$100,000 under $200,000",70,59,215,240,7079,1215,2012
77660,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77662,,10490,3676,6322,7562,308915,44393,2012
77662,"$1 under $25,000",4350,218,262,272,10130,921,2012
77662,"$25,000 under $50,000",2470,467,738,834,44690,4504,2012
77662,"$50,000 under $75,000",1500,568,1133,962,59387,7009,2012
77662,"$75,000 under $100,000",1040,684,1250,1254,65251,8598,2012
77662,"$100,000 under $200,000",1030,1364,2573,2666,103496,17404,2012
77662,"$200,000 or more",100,375,366,1574,25961,5957,2012
,,,,,,,,2012
77664,,1090,281,507,835,33590,4696,2012
77664,"$1 under $25,000",390,0,0,0,692,60,2012
77664,"$25,000 under $50,000",290,58,146,192,5085,505,2012
77664,"$50,000 under $75,000",160,54,0,131,6142,691,2012
77664,"$75,000 under $100,000",120,60,124,154,7283,914,2012
77664,"$100,000 under $200,000",130,109,237,358,14388,2526,2012
77664,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77665,,2820,1019,2116,2537,97786,15756,2012
77665,"$1 under $25,000",1100,47,116,53,2362,223,2012
77665,"$25,000 under $50,000",700,125,223,222,11871,1151,2012
77665,"$50,000 under $75,000",370,155,332,332,14639,1755,2012
77665,"$75,000 under $100,000",260,201,416,413,16152,2173,2012
77665,"$100,000 under $200,000",320,315,697,990,32068,5406,2012
77665,"$200,000 or more",70,176,332,527,20694,5048,2012
,,,,,,,,2012
77701,,5800,933,1268,2794,78660,11299,2012
77701,"$1 under $25,000",3550,47,111,204,6983,570,2012
77701,"$25,000 under $50,000",1500,158,236,665,23219,2131,2012
77701,"$50,000 under $75,000",500,160,416,552,18753,2119,2012
77701,"$75,000 under $100,000",140,98,0,355,8300,1201,2012
77701,"$100,000 under $200,000",80,107,505,371,7419,1323,2012
77701,"$200,000 or more",30,363,0,647,13986,3955,2012
,,,,,,,,2012
77702,,1370,1032,1180,2137,52529,10494,2012
77702,"$1 under $25,000",680,0,0,0,1694,144,2012
77702,"$25,000 under $50,000",350,154,182,208,6025,598,2012
77702,"$50,000 under $75,000",140,113,214,141,5648,738,2012
77702,"$75,000 under $100,000",70,145,200,161,4754,720,2012
77702,"$100,000 under $200,000",90,226,584,311,9240,1686,2012
77702,"$200,000 or more",40,394,0,1316,25168,6608,2012
,,,,,,,,2012
77703,,5760,515,893,2088,63519,8000,2012
77703,"$1 under $25,000",3820,106,146,230,6806,552,2012
77703,"$25,000 under $50,000",1310,108,271,565,20704,1914,2012
77703,"$50,000 under $75,000",380,131,277,653,14772,1827,2012
77703,"$75,000 under $100,000",150,63,111,225,9133,1356,2012
77703,"$100,000 under $200,000",100,107,88,415,12104,2351,2012
77703,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77705,,11200,4741,8001,8745,293182,46297,2012
77705,"$1 under $25,000",5710,231,274,396,11849,985,2012
77705,"$25,000 under $50,000",2600,564,922,1368,45992,4544,2012
77705,"$50,000 under $75,000",1100,649,1188,1451,44140,5578,2012
77705,"$75,000 under $100,000",700,677,1229,1512,43081,5985,2012
77705,"$100,000 under $200,000",960,2019,3504,2853,98488,17037,2012
77705,"$200,000 or more",130,601,884,1165,49632,12168,2012
,,,,,,,,2012
77706,,13420,23823,23294,37070,1069299,237279,2012
77706,"$1 under $25,000",4460,809,753,685,12576,1073,2012
77706,"$25,000 under $50,000",2830,1547,1791,1631,57609,6114,2012
77706,"$50,000 under $75,000",1760,2095,2591,2296,72978,9632,2012
77706,"$75,000 under $100,000",1260,2279,2985,2725,78960,11193,2012
77706,"$100,000 under $200,000",2050,7083,7611,8257,217347,37914,2012
77706,"$200,000 or more",1060,10010,7563,21476,629829,171353,2012
,,,,,,,,2012
77707,,7670,7198,9520,13526,311906,54957,2012
77707,"$1 under $25,000",3140,336,502,380,7542,661,2012
77707,"$25,000 under $50,000",1860,786,1290,1309,34011,3406,2012
77707,"$50,000 under $75,000",990,1030,1754,1863,38723,4809,2012
77707,"$75,000 under $100,000",680,999,1376,1473,41573,5659,2012
77707,"$100,000 under $200,000",790,2165,3067,3358,80751,14001,2012
77707,"$200,000 or more",210,1882,1531,5143,109306,26421,2012
,,,,,,,,2012
77708,,5330,2868,4302,6162,128729,18787,2012
77708,"$1 under $25,000",2590,155,193,261,5542,455,2012
77708,"$25,000 under $50,000",1310,506,873,1003,22821,2258,2012
77708,"$50,000 under $75,000",620,563,948,1113,24225,3027,2012
77708,"$75,000 under $100,000",370,435,795,1079,22590,3100,2012
77708,"$100,000 under $200,000",400,988,1360,2202,40100,6867,2012
77708,"$200,000 or more",40,221,133,504,13451,3080,2012
,,,,,,,,2012
77713,,5750,5423,9181,9729,278123,51152,2012
77713,"$1 under $25,000",1990,156,248,188,5622,471,2012
77713,"$25,000 under $50,000",1310,460,978,641,25893,2703,2012
77713,"$50,000 under $75,000",790,775,1223,882,31618,4015,2012
77713,"$75,000 under $100,000",570,763,1517,986,35836,5041,2012
77713,"$100,000 under $200,000",870,2191,3520,3027,90777,15837,2012
77713,"$200,000 or more",220,1078,1695,4005,88377,23085,2012
,,,,,,,,2012
77801,,4930,971,1261,1525,77571,11366,2012
77801,"$1 under $25,000",3060,80,120,92,8169,654,2012
77801,"$25,000 under $50,000",1190,175,254,165,20126,1956,2012
77801,"$50,000 under $75,000",370,197,357,266,14632,1814,2012
77801,"$75,000 under $100,000",140,136,146,189,8722,1203,2012
77801,"$100,000 under $200,000",140,383,384,813,14274,2520,2012
77801,"$200,000 or more",30,0,0,0,11648,3219,2012
,,,,,,,,2012
77802,,10690,11567,12854,17308,483541,85000,2012
77802,"$1 under $25,000",3850,549,672,409,11874,1029,2012
77802,"$25,000 under $50,000",2730,1618,2041,1332,55065,5887,2012
77802,"$50,000 under $75,000",1580,1591,2489,1954,64578,8241,2012
77802,"$75,000 under $100,000",1010,1634,2086,1754,63217,8620,2012
77802,"$100,000 under $200,000",1200,3378,3918,5457,125698,21384,2012
77802,"$200,000 or more",320,2797,1648,6402,163109,39839,2012
,,,,,,,,2012
77803,,11600,1749,3006,2576,156913,19426,2012
77803,"$1 under $25,000",6600,196,331,212,14087,1121,2012
77803,"$25,000 under $50,000",3460,567,1103,611,51636,4545,2012
77803,"$50,000 under $75,000",980,387,657,628,37314,4213,2012
77803,"$75,000 under $100,000",350,259,440,519,20648,2704,2012
77803,"$100,000 under $200,000",180,340,475,606,17518,3055,2012
77803,"$200,000 or more",30,0,0,0,15710,3788,2012
,,,,,,,,2012
77807,,3800,3024,4126,4598,133927,23425,2012
77807,"$1 under $25,000",1630,162,176,92,4154,352,2012
77807,"$25,000 under $50,000",980,308,598,231,17081,1714,2012
77807,"$50,000 under $75,000",520,498,856,484,20986,2542,2012
77807,"$75,000 under $100,000",300,407,681,644,18706,2487,2012
77807,"$100,000 under $200,000",270,669,957,976,27934,4768,2012
77807,"$200,000 or more",100,980,858,2171,45066,11562,2012
,,,,,,,,2012
77808,,5170,6002,9902,7103,245098,43221,2012
77808,"$1 under $25,000",1780,254,382,146,4663,426,2012
77808,"$25,000 under $50,000",1090,565,897,396,19734,2043,2012
77808,"$50,000 under $75,000",730,778,1423,623,29403,3559,2012
77808,"$75,000 under $100,000",620,1115,2066,923,37938,4921,2012
77808,"$100,000 under $200,000",770,2309,4008,2114,79394,13256,2012
77808,"$200,000 or more",180,981,1126,2901,73966,19016,2012
,,,,,,,,2012
77830,,1240,722,1205,740,50723,8591,2012
77830,"$1 under $25,000",460,0,186,0,1298,115,2012
77830,"$25,000 under $50,000",310,88,0,121,6011,626,2012
77830,"$50,000 under $75,000",170,116,158,77,6824,871,2012
77830,"$75,000 under $100,000",130,116,234,134,8280,1087,2012
77830,"$100,000 under $200,000",140,241,432,237,15263,2562,2012
77830,"$200,000 or more",30,161,195,171,13047,3330,2012
,,,,,,,,2012
77831,,1230,445,1258,580,36542,5855,2012
77831,"$1 under $25,000",550,0,0,0,1235,118,2012
77831,"$25,000 under $50,000",320,72,341,76,4960,478,2012
77831,"$50,000 under $75,000",170,76,415,173,6420,761,2012
77831,"$75,000 under $100,000",80,55,0,0,4882,601,2012
77831,"$100,000 under $200,000",80,242,502,331,8323,1403,2012
77831,"$200,000 or more",30,0,0,0,10722,2494,2012
,,,,,,,,2012
77833,,11520,8756,12806,17231,458042,81162,2012
77833,"$1 under $25,000",4720,542,763,536,11685,1038,2012
77833,"$25,000 under $50,000",2820,1062,1891,1354,51341,5302,2012
77833,"$50,000 under $75,000",1540,1212,2176,1444,61317,7330,2012
77833,"$75,000 under $100,000",1000,1243,2108,1485,61678,7954,2012
77833,"$100,000 under $200,000",1090,2632,4124,3258,114152,19150,2012
77833,"$200,000 or more",350,2065,1744,9154,157869,40388,2012
,,,,,,,,2012
77835,,1110,1152,1450,1510,47735,7797,2012
77835,"$1 under $25,000",400,63,205,0,968,90,2012
77835,"$25,000 under $50,000",260,107,0,133,4963,515,2012
77835,"$50,000 under $75,000",170,182,234,165,7003,862,2012
77835,"$75,000 under $100,000",130,193,329,164,8210,1025,2012
77835,"$100,000 under $200,000",120,341,682,362,12874,2107,2012
77835,"$200,000 or more",30,266,0,686,13717,3198,2012
,,,,,,,,2012
77836,,4900,1750,3463,4111,189940,32621,2012
77836,"$1 under $25,000",2020,128,218,144,4616,420,2012
77836,"$25,000 under $50,000",1150,164,345,297,20976,2149,2012
77836,"$50,000 under $75,000",720,304,634,426,28732,3460,2012
77836,"$75,000 under $100,000",470,333,732,465,29496,3903,2012
77836,"$100,000 under $200,000",450,503,1193,826,46908,7947,2012
77836,"$200,000 or more",90,318,341,1953,59212,14742,2012
,,,,,,,,2012
77837,,630,144,273,261,12983,1879,2012
77837,"$1 under $25,000",370,0,0,0,661,57,2012
77837,"$25,000 under $50,000",130,48,0,160,2128,212,2012
77837,"$50,000 under $75,000",50,0,273,0,2057,269,2012
77837,"$75,000 under $100,000",40,96,0,101,2636,383,2012
77837,"$100,000 under $200,000",40,0,0,0,5501,958,2012
77837,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77840,,11290,3891,4464,7655,252341,40620,2012
77840,"$1 under $25,000",6880,152,263,142,21729,1775,2012
77840,"$25,000 under $50,000",2450,366,572,564,48236,5057,2012
77840,"$50,000 under $75,000",830,460,513,813,34789,4592,2012
77840,"$75,000 under $100,000",400,462,545,605,25798,3813,2012
77840,"$100,000 under $200,000",550,1313,1475,2025,59596,10439,2012
77840,"$200,000 or more",180,1138,1096,3506,62193,14944,2012
,,,,,,,,2012
77845,,21360,42049,56247,45681,1450803,279427,2012
77845,"$1 under $25,000",6820,985,1278,493,19004,1632,2012
77845,"$25,000 under $50,000",3780,2703,4055,1681,73279,7482,2012
77845,"$50,000 under $75,000",2720,4265,6820,2949,107345,12650,2012
77845,"$75,000 under $100,000",2420,5613,8997,4346,147000,18606,2012
77845,"$100,000 under $200,000",3950,15288,21427,13502,419557,71559,2012
77845,"$200,000 or more",1670,13195,13670,22710,684618,167498,2012
,,,,,,,,2012
77853,,460,186,285,169,14902,2574,2012
77853,"$1 under $25,000",180,0,0,0,361,31,2012
77853,"$25,000 under $50,000",140,0,150,88,2519,254,2012
77853,"$50,000 under $75,000",60,79,0,0,2440,309,2012
77853,"$75,000 under $100,000",40,0,135,81,2493,346,2012
77853,"$100,000 under $200,000",40,107,0,0,7089,1634,2012
77853,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77856,,1910,942,2098,1547,70045,11030,2012
77856,"$1 under $25,000",750,60,0,58,1540,143,2012
77856,"$25,000 under $50,000",410,126,387,143,7303,724,2012
77856,"$50,000 under $75,000",270,154,339,269,10536,1242,2012
77856,"$75,000 under $100,000",210,157,415,277,12851,1599,2012
77856,"$100,000 under $200,000",210,326,745,461,21323,3591,2012
77856,"$200,000 or more",60,119,212,339,16492,3731,2012
,,,,,,,,2012
77857,,350,143,335,288,13986,2313,2012
77857,"$1 under $25,000",140,0,0,0,330,31,2012
77857,"$25,000 under $50,000",70,0,0,142,1244,133,2012
77857,"$50,000 under $75,000",50,67,0,0,1849,205,2012
77857,"$75,000 under $100,000",40,0,335,0,2236,301,2012
77857,"$100,000 under $200,000",50,76,0,146,8327,1643,2012
77857,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77859,,2980,964,1787,1401,69354,10216,2012
77859,"$1 under $25,000",1520,130,195,86,3042,249,2012
77859,"$25,000 under $50,000",750,157,288,267,12703,1245,2012
77859,"$50,000 under $75,000",350,151,317,259,13463,1578,2012
77859,"$75,000 under $100,000",160,129,293,215,9981,1365,2012
77859,"$100,000 under $200,000",160,254,694,429,16921,2852,2012
77859,"$200,000 or more",40,143,0,145,13244,2927,2012
,,,,,,,,2012
77861,,1020,658,1267,954,45687,7915,2012
77861,"$1 under $25,000",360,0,0,0,802,73,2012
77861,"$25,000 under $50,000",240,111,189,183,4388,445,2012
77861,"$50,000 under $75,000",140,51,137,0,5811,706,2012
77861,"$75,000 under $100,000",110,77,180,80,7033,971,2012
77861,"$100,000 under $200,000",130,265,515,243,13456,2269,2012
77861,"$200,000 or more",40,154,246,448,14197,3451,2012
,,,,,,,,2012
77864,,3350,1332,2026,3399,92568,15673,2012
77864,"$1 under $25,000",1650,85,193,120,3626,303,2012
77864,"$25,000 under $50,000",850,188,369,265,13537,1217,2012
77864,"$50,000 under $75,000",380,225,346,499,14403,1664,2012
77864,"$75,000 under $100,000",200,211,370,358,11612,1547,2012
77864,"$100,000 under $200,000",180,316,394,564,18870,3232,2012
77864,"$200,000 or more",90,307,354,1593,30520,7710,2012
,,,,,,,,2012
77865,,680,170,510,355,20960,3002,2012
77865,"$1 under $25,000",260,46,0,0,627,56,2012
77865,"$25,000 under $50,000",180,0,0,103,3096,311,2012
77865,"$50,000 under $75,000",90,46,272,142,3453,407,2012
77865,"$75,000 under $100,000",60,0,0,0,3927,504,2012
77865,"$100,000 under $200,000",90,78,238,110,9857,1724,2012
77865,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77868,,5760,2256,4228,3656,175113,27949,2012
77868,"$1 under $25,000",2520,135,240,182,6306,558,2012
77868,"$25,000 under $50,000",1680,356,814,572,30063,2930,2012
77868,"$50,000 under $75,000",740,363,725,528,28578,3347,2012
77868,"$75,000 under $100,000",390,409,817,637,23637,3074,2012
77868,"$100,000 under $200,000",330,549,1031,899,33549,5682,2012
77868,"$200,000 or more",100,444,601,838,52980,12358,2012
,,,,,,,,2012
77871,,1500,832,1671,1737,61499,10572,2012
77871,"$1 under $25,000",560,69,141,129,996,98,2012
77871,"$25,000 under $50,000",320,137,232,277,5555,571,2012
77871,"$50,000 under $75,000",220,129,197,258,8377,1013,2012
77871,"$75,000 under $100,000",160,130,361,294,10338,1432,2012
77871,"$100,000 under $200,000",190,227,740,459,19832,3295,2012
77871,"$200,000 or more",50,140,0,320,16401,4163,2012
,,,,,,,,2012
77872,,770,302,490,820,27317,4625,2012
77872,"$1 under $25,000",310,0,0,0,626,57,2012
77872,"$25,000 under $50,000",190,56,115,77,3455,360,2012
77872,"$50,000 under $75,000",100,56,226,91,3876,476,2012
77872,"$75,000 under $100,000",80,70,0,85,4723,629,2012
77872,"$100,000 under $200,000",70,120,149,567,7122,1215,2012
77872,"$200,000 or more",20,0,0,0,7515,1888,2012
,,,,,,,,2012
77873,,530,226,594,334,18721,3005,2012
77873,"$1 under $25,000",210,51,0,52,399,37,2012
77873,"$25,000 under $50,000",120,0,258,0,2265,240,2012
77873,"$50,000 under $75,000",80,53,0,83,3158,393,2012
77873,"$75,000 under $100,000",50,0,0,0,2993,391,2012
77873,"$100,000 under $200,000",70,122,336,199,9906,1944,2012
77873,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77879,,1940,616,1139,1025,56087,9449,2012
77879,"$1 under $25,000",870,36,0,0,1874,162,2012
77879,"$25,000 under $50,000",520,118,317,282,9869,1079,2012
77879,"$50,000 under $75,000",270,178,317,151,11337,1463,2012
77879,"$75,000 under $100,000",140,63,182,133,8675,1126,2012
77879,"$100,000 under $200,000",110,221,323,459,11297,1922,2012
77879,"$200,000 or more",30,0,0,0,13035,3697,2012
,,,,,,,,2012
77880,,810,768,1366,979,30631,6646,2012
77880,"$1 under $25,000",320,0,0,0,768,65,2012
77880,"$25,000 under $50,000",230,94,195,133,4177,418,2012
77880,"$50,000 under $75,000",100,77,257,132,3640,434,2012
77880,"$75,000 under $100,000",60,108,153,147,3634,487,2012
77880,"$100,000 under $200,000",60,192,320,148,5898,899,2012
77880,"$200,000 or more",40,297,441,419,12514,4343,2012
,,,,,,,,2012
77901,,18280,5357,6989,6598,436303,68038,2012
77901,"$1 under $25,000",9300,294,399,373,23862,2116,2012
77901,"$25,000 under $50,000",4680,788,1085,656,88031,8985,2012
77901,"$50,000 under $75,000",2090,819,1211,1121,84312,10442,2012
77901,"$75,000 under $100,000",1060,845,1259,1022,66122,9059,2012
77901,"$100,000 under $200,000",970,1607,2231,1657,97562,16642,2012
77901,"$200,000 or more",180,1004,804,1769,76414,20794,2012
,,,,,,,,2012
77904,,11770,14569,16339,15763,729036,144342,2012
77904,"$1 under $25,000",3820,517,447,376,10354,922,2012
77904,"$25,000 under $50,000",2230,1087,1336,860,43518,4569,2012
77904,"$50,000 under $75,000",1630,1751,2238,1391,67903,8624,2012
77904,"$75,000 under $100,000",1380,1821,2271,1693,87546,11915,2012
77904,"$100,000 under $200,000",2050,5098,6232,5049,215652,37132,2012
77904,"$200,000 or more",660,4295,3815,6394,304063,81180,2012
,,,,,,,,2012
77905,,6530,3435,6285,5358,307646,55792,2012
77905,"$1 under $25,000",2250,159,292,147,5646,525,2012
77905,"$25,000 under $50,000",1410,296,527,289,27262,2868,2012
77905,"$50,000 under $75,000",960,506,1046,475,39186,4835,2012
77905,"$75,000 under $100,000",760,538,1074,537,48121,6569,2012
77905,"$100,000 under $200,000",960,1318,2470,1629,98639,16654,2012
77905,"$200,000 or more",190,618,876,2281,88792,24341,2012
,,,,,,,,2012
77954,,4580,1745,2663,6725,291746,69062,2012
77954,"$1 under $25,000",1940,49,0,101,4725,437,2012
77954,"$25,000 under $50,000",1070,128,404,190,19548,2000,2012
77954,"$50,000 under $75,000",590,424,672,305,23982,3009,2012
77954,"$75,000 under $100,000",370,193,393,321,23368,3141,2012
77954,"$100,000 under $200,000",380,296,650,766,40734,7037,2012
77954,"$200,000 or more",230,655,544,5042,179389,53438,2012
,,,,,,,,2012
77957,,3660,1275,1959,2145,122055,18144,2012
77957,"$1 under $25,000",1470,76,86,89,3316,285,2012
77957,"$25,000 under $50,000",870,129,254,146,16125,1668,2012
77957,"$50,000 under $75,000",550,160,323,369,22384,2675,2012
77957,"$75,000 under $100,000",360,202,331,313,22384,2837,2012
77957,"$100,000 under $200,000",340,481,751,724,35260,5826,2012
77957,"$200,000 or more",70,227,214,504,22586,4853,2012
,,,,,,,,2012
77962,,1570,515,829,762,60339,9328,2012
77962,"$1 under $25,000",500,46,0,98,1109,101,2012
77962,"$25,000 under $50,000",390,0,0,0,7571,766,2012
77962,"$50,000 under $75,000",290,62,207,105,11618,1358,2012
77962,"$75,000 under $100,000",170,79,142,67,10270,1300,2012
77962,"$100,000 under $200,000",180,216,480,268,17828,2852,2012
77962,"$200,000 or more",40,112,0,224,11943,2951,2012
,,,,,,,,2012
77963,,2360,686,1416,1501,102861,15696,2012
77963,"$1 under $25,000",950,52,0,80,2243,205,2012
77963,"$25,000 under $50,000",510,92,224,161,9946,1048,2012
77963,"$50,000 under $75,000",320,95,204,126,13108,1637,2012
77963,"$75,000 under $100,000",250,100,224,191,16244,2205,2012
77963,"$100,000 under $200,000",280,233,764,446,29278,4983,2012
77963,"$200,000 or more",50,114,0,497,32042,5618,2012
,,,,,,,,2012
77964,,3590,1289,2176,1830,179457,33296,2012
77964,"$1 under $25,000",1410,67,0,108,3436,311,2012
77964,"$25,000 under $50,000",760,133,229,137,14491,1508,2012
77964,"$50,000 under $75,000",520,171,299,221,21475,2656,2012
77964,"$75,000 under $100,000",360,153,316,139,22826,2920,2012
77964,"$100,000 under $200,000",430,493,920,738,45119,7650,2012
77964,"$200,000 or more",110,272,412,487,72110,18251,2012
,,,,,,,,2012
77968,,1240,1262,2077,1381,73455,13647,2012
77968,"$1 under $25,000",380,0,0,69,1172,111,2012
77968,"$25,000 under $50,000",230,70,0,0,4399,468,2012
77968,"$50,000 under $75,000",160,102,239,99,6691,815,2012
77968,"$75,000 under $100,000",150,177,290,136,9372,1207,2012
77968,"$100,000 under $200,000",250,546,1037,551,26000,4315,2012
77968,"$200,000 or more",70,367,511,526,25821,6731,2012
,,,,,,,,2012
77971,,410,0,0,0,14488,2138,2012
77971,"$1 under $25,000",150,0,0,0,389,38,2012
77971,"$25,000 under $50,000",90,0,0,0,1719,164,2012
77971,"$50,000 under $75,000",70,0,0,0,2647,295,2012
77971,"$75,000 under $100,000",40,0,0,0,2499,317,2012
77971,"$100,000 under $200,000",60,0,0,0,7234,1324,2012
77971,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77974,,220,56,0,105,11991,2101,2012
77974,"$1 under $25,000",70,0,0,0,158,0,2012
77974,"$25,000 under $50,000",40,0,0,0,689,77,2012
77974,"$50,000 under $75,000",50,0,0,105,2480,328,2012
77974,"$75,000 under $100,000",0,0,0,0,0,0,2012
77974,"$100,000 under $200,000",60,56,0,0,8664,1696,2012
77974,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77975,,830,246,541,223,33949,5782,2012
77975,"$1 under $25,000",300,32,0,18,809,82,2012
77975,"$25,000 under $50,000",210,0,0,0,4160,455,2012
77975,"$50,000 under $75,000",120,72,239,92,4846,612,2012
77975,"$75,000 under $100,000",90,0,0,0,5607,675,2012
77975,"$100,000 under $200,000",80,142,302,113,9160,1613,2012
77975,"$200,000 or more",30,0,0,0,9367,2345,2012
,,,,,,,,2012
77979,,7630,2220,3356,3308,245207,39169,2012
77979,"$1 under $25,000",3280,141,192,123,7410,662,2012
77979,"$25,000 under $50,000",1840,258,367,391,32816,3283,2012
77979,"$50,000 under $75,000",1000,283,452,359,40755,5021,2012
77979,"$75,000 under $100,000",670,320,547,376,42666,5813,2012
77979,"$100,000 under $200,000",720,796,1333,1298,73892,12405,2012
77979,"$200,000 or more",120,422,465,761,47668,11985,2012
,,,,,,,,2012
77983,,860,180,313,224,22969,3294,2012
77983,"$1 under $25,000",400,27,0,0,720,65,2012
77983,"$25,000 under $50,000",190,0,127,116,3379,353,2012
77983,"$50,000 under $75,000",120,76,0,0,4938,597,2012
77983,"$75,000 under $100,000",60,0,186,108,3657,493,2012
77983,"$100,000 under $200,000",90,77,0,0,10275,1786,2012
77983,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77984,,1980,802,1338,2093,109408,22562,2012
77984,"$1 under $25,000",730,0,0,0,2147,208,2012
77984,"$25,000 under $50,000",440,89,149,69,8632,908,2012
77984,"$50,000 under $75,000",300,82,180,149,12578,1529,2012
77984,"$75,000 under $100,000",190,115,245,117,11627,1494,2012
77984,"$100,000 under $200,000",230,237,523,325,25292,4344,2012
77984,"$200,000 or more",90,279,241,1433,49132,14079,2012
,,,,,,,,2012
77990,,300,0,0,0,9592,1547,2012
77990,"$1 under $25,000",110,0,0,0,166,15,2012
77990,"$25,000 under $50,000",80,0,0,0,1475,158,2012
77990,"$50,000 under $75,000",60,0,0,0,2210,275,2012
77990,"$75,000 under $100,000",20,0,0,0,1517,199,2012
77990,"$100,000 under $200,000",30,0,0,0,4224,900,2012
77990,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
77994,,170,0,0,385,19742,4641,2012
77994,"$1 under $25,000",60,0,0,0,152,0,2012
77994,"$25,000 under $50,000",30,0,0,0,683,86,2012
77994,"$50,000 under $75,000",30,0,0,385,1579,205,2012
77994,"$75,000 under $100,000",0,0,0,0,0,0,2012
77994,"$100,000 under $200,000",20,0,0,0,2833,496,2012
77994,"$200,000 or more",30,0,0,0,14495,3854,2012
,,,,,,,,2012
77995,,4140,1464,2231,3629,190734,39682,2012
77995,"$1 under $25,000",1800,89,0,94,4049,374,2012
77995,"$25,000 under $50,000",950,132,261,242,16617,1691,2012
77995,"$50,000 under $75,000",540,163,319,210,21438,2553,2012
77995,"$75,000 under $100,000",330,205,316,302,20251,2578,2012
77995,"$100,000 under $200,000",360,529,849,606,39221,6656,2012
77995,"$200,000 or more",160,346,486,2175,89158,25830,2012
,,,,,,,,2012
78002,,2930,880,1777,753,55278,7024,2012
78002,"$1 under $25,000",1500,81,136,0,3422,290,2012
78002,"$25,000 under $50,000",780,171,400,174,12332,1101,2012
78002,"$50,000 under $75,000",340,202,433,169,13330,1603,2012
78002,"$75,000 under $100,000",170,147,304,164,10543,1322,2012
78002,"$100,000 under $200,000",140,279,504,246,15651,2708,2012
78002,"$200,000 or more",0,0,0,0,0,0,2012
,,,,,,,,2012
78003,,4050,4257,6737,3623,140457,23781,2012
78003,"$1 under $25,000",1710,377,611,186,3641,344,2012
78003,"$25,000 under $50,000",930,494,925,296,16837,1803,2012
78003,"$50,000 under $75,000",590,833,1354,384,23614,2953,2012
78003,"$75,000 under $100,000",330,622,1121,397,19728,2679,2012
78003,"$100,000 under $200,000",380,1099,1936,710,39813,6783,2012
78003,"$200,000 or more",110,832,790,1650,36824,9219,2012
,,,,,,,,2012
78004,,290,566,927,420,18545,3615,2012
78004,"$1 under $25,000",90,0,0,0,280,28,2012
78004,"$25,000 under $50,000",40,0,0,0,850,98,2012
78004,"$50,000 under $75,000",40,197,283,90,1632,216,2012
